parent,parenttype,parentfield,customer,address,visited,distance,estimated_arrival
DT-DEMO-001042,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 50,ADDR-0099,1,14.0,2024-06-10T08:30:00
DT-DEMO-001042,Delivery Trip,delivery_stops,Surgimed General Hospital 58,ADDR-0115,1,23.6,2024-06-10T09:00:00
DT-DEMO-001042,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,23.6,2024-06-10T09:30:00
DT-DEMO-001043,Delivery Trip,delivery_stops,Mayo Teaching Hospital 05,ADDR-0009,1,12.2,2024-06-10T08:30:00
DT-DEMO-001043,Delivery Trip,delivery_stops,Shaukat Khanum District Hospital 45,ADDR-0089,1,7.6,2024-06-10T09:00:00
DT-DEMO-001043,Delivery Trip,delivery_stops,Surgimed District Hospital 23,ADDR-0045,1,12.1,2024-06-10T09:30:00
DT-DEMO-001043,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 15,ADDR-0029,1,3.9,2024-06-10T10:00:00
DT-DEMO-001044,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,1,8.3,2024-06-10T09:30:00
DT-DEMO-001044,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,12.7,2024-06-10T10:00:00
DT-DEMO-001044,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,13.5,2024-06-10T10:30:00
DT-DEMO-001044,Delivery Trip,delivery_stops,Surgimed General Hospital 58,ADDR-0115,1,10.0,2024-06-10T11:00:00
DT-DEMO-001044,Delivery Trip,delivery_stops,Chughtai Lab 101,ADDR-0181,1,7.1,2024-06-10T11:30:00
DT-DEMO-001044,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,9.3,2024-06-10T12:00:00
DT-DEMO-001044,Delivery Trip,delivery_stops,Shaukat Khanum Lab 102,ADDR-0182,1,17.6,2024-06-10T12:30:00
DT-DEMO-001044,Delivery Trip,delivery_stops,Services Specialized Hospital 04,ADDR-0007,1,9.3,2024-06-10T13:00:00
DT-DEMO-001045,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,11.4,2024-06-11T08:30:00
DT-DEMO-001045,Delivery Trip,delivery_stops,Central Tertiary Hospital 07,ADDR-0013,1,2.3,2024-06-11T09:00:00
DT-DEMO-001045,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,12.8,2024-06-11T09:30:00
DT-DEMO-001045,Delivery Trip,delivery_stops,Ghurki Trust Tertiary Hospital 12,ADDR-0023,1,2.7,2024-06-11T10:00:00
DT-DEMO-001045,Delivery Trip,delivery_stops,Medix Clinic 112,ADDR-0192,1,7.1,2024-06-11T10:30:00
DT-DEMO-001045,Delivery Trip,delivery_stops,Doctors Teaching Hospital 36,ADDR-0071,1,8.3,2024-06-11T11:00:00
DT-DEMO-001046,Delivery Trip,delivery_stops,Hameed Latif District Hospital 26,ADDR-0051,1,7.7,2024-06-12T09:30:00
DT-DEMO-001046,Delivery Trip,delivery_stops,LifeLine General Hospital 49,ADDR-0097,1,20.5,2024-06-12T10:00:00
DT-DEMO-001046,Delivery Trip,delivery_stops,Qamar Lab 120,ADDR-0200,1,14.7,2024-06-12T10:30:00
DT-DEMO-001046,Delivery Trip,delivery_stops,Lahore General District Hospital 69,ADDR-0137,1,14.1,2024-06-12T11:00:00
DT-DEMO-001047,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,20.9,2024-06-12T07:30:00
DT-DEMO-001047,Delivery Trip,delivery_stops,Fatima Memorial District Hospital 65,ADDR-0129,1,17.9,2024-06-12T08:00:00
DT-DEMO-001047,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,23.4,2024-06-12T08:30:00
DT-DEMO-001047,Delivery Trip,delivery_stops,Medix Clinic 112,ADDR-0192,1,13.8,2024-06-12T09:00:00
DT-DEMO-001047,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,1,7.9,2024-06-12T09:30:00
DT-DEMO-001048,Delivery Trip,delivery_stops,Punjab Diagnostic Center 113,ADDR-0193,1,16.8,2024-06-13T08:30:00
DT-DEMO-001048,Delivery Trip,delivery_stops,Punjab Diagnostic Center,ADDR-0173,1,17.0,2024-06-13T09:00:00
DT-DEMO-001048,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,1,10.0,2024-06-13T09:30:00
DT-DEMO-001049,Delivery Trip,delivery_stops,Fatima Memorial District Hospital 65,ADDR-0129,1,17.9,2024-06-13T06:30:00
DT-DEMO-001049,Delivery Trip,delivery_stops,Islamabad Diagnostics,ADDR-0165,1,15.3,2024-06-13T07:00:00
DT-DEMO-001049,Delivery Trip,delivery_stops,Qamar Lab 120,ADDR-0200,1,4.2,2024-06-13T07:30:00
DT-DEMO-001049,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,0,11.5,2024-06-13T08:00:00
DT-DEMO-001049,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,0,2.0,2024-06-13T08:30:00
DT-DEMO-001049,Delivery Trip,delivery_stops,Punjab Environmental Protection Agency,ADDR-0203,1,15.3,2024-06-13T09:00:00
DT-DEMO-001050,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,16.4,2024-06-14T05:30:00
DT-DEMO-001050,Delivery Trip,delivery_stops,Services Specialized Hospital 77,ADDR-0153,1,20.6,2024-06-14T06:00:00
DT-DEMO-001050,Delivery Trip,delivery_stops,Shalimar District Hospital 52,ADDR-0103,1,18.9,2024-06-14T06:30:00
DT-DEMO-001050,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,5.7,2024-06-14T07:00:00
DT-DEMO-001050,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,4.0,2024-06-14T07:30:00
DT-DEMO-001050,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,17.6,2024-06-14T08:00:00
DT-DEMO-001050,Delivery Trip,delivery_stops,City Care Tertiary Hospital 02,ADDR-0003,0,11.2,2024-06-14T08:30:00
DT-DEMO-001050,Delivery Trip,delivery_stops,Noor Teaching Hospital 76,ADDR-0151,1,20.7,2024-06-14T09:00:00
DT-DEMO-001051,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,1,21.1,2024-06-15T09:30:00
DT-DEMO-001051,Delivery Trip,delivery_stops,Al-Rehman Tertiary Hospital 17,ADDR-0033,1,6.8,2024-06-15T10:00:00
DT-DEMO-001051,Delivery Trip,delivery_stops,Gulab Devi District Hospital 44,ADDR-0087,1,18.9,2024-06-15T10:30:00
DT-DEMO-001051,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,23.4,2024-06-15T11:00:00
DT-DEMO-001052,Delivery Trip,delivery_stops,Ittefaq District Hospital 19,ADDR-0037,1,22.9,2024-06-16T10:30:00
DT-DEMO-001052,Delivery Trip,delivery_stops,Punjab Environmental Protection Agency,ADDR-0203,1,20.4,2024-06-16T11:00:00
DT-DEMO-001052,Delivery Trip,delivery_stops,IDC Lab 103,ADDR-0183,1,13.0,2024-06-16T11:30:00
DT-DEMO-001052,Delivery Trip,delivery_stops,Services Specialized Hospital 04,ADDR-0007,1,21.0,2024-06-16T12:00:00
DT-DEMO-001052,Delivery Trip,delivery_stops,Medicare Clinic,ADDR-0170,1,5.8,2024-06-16T12:30:00
DT-DEMO-001053,Delivery Trip,delivery_stops,Islamabad Diagnostics,ADDR-0165,1,12.7,2024-06-16T09:30:00
DT-DEMO-001053,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,1,6.9,2024-06-16T10:00:00
DT-DEMO-001053,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,1,18.3,2024-06-16T10:30:00
DT-DEMO-001053,Delivery Trip,delivery_stops,Metro Diagnostics 108,ADDR-0188,1,19.5,2024-06-16T11:00:00
DT-DEMO-001053,Delivery Trip,delivery_stops,Doctors Private Hospital 29,ADDR-0057,0,7.6,2024-06-16T11:30:00
DT-DEMO-001053,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,10.1,2024-06-16T12:00:00
DT-DEMO-001054,Delivery Trip,delivery_stops,Ghurki Trust Private Hospital 61,ADDR-0121,1,3.8,2024-06-17T09:30:00
DT-DEMO-001054,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,1,12.8,2024-06-17T10:00:00
DT-DEMO-001054,Delivery Trip,delivery_stops,Medix Clinic 112,ADDR-0192,1,4.5,2024-06-17T10:30:00
DT-DEMO-001054,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 15,ADDR-0029,1,7.5,2024-06-17T11:00:00
DT-DEMO-001054,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,0,10.3,2024-06-17T11:30:00
DT-DEMO-001054,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,11.5,2024-06-17T12:00:00
DT-DEMO-001055,Delivery Trip,delivery_stops,Agha Khan Lab Lahore 115,ADDR-0195,1,4.2,2024-06-17T08:30:00
DT-DEMO-001055,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,12.4,2024-06-17T09:00:00
DT-DEMO-001055,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,23.9,2024-06-17T09:30:00
DT-DEMO-001055,Delivery Trip,delivery_stops,Services Specialized Hospital 77,ADDR-0153,1,11.4,2024-06-17T10:00:00
DT-DEMO-001056,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,1,9.0,2024-06-17T08:30:00
DT-DEMO-001056,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,1,5.4,2024-06-17T09:00:00
DT-DEMO-001056,Delivery Trip,delivery_stops,Al-Razi Clinic 109,ADDR-0189,1,20.7,2024-06-17T09:30:00
DT-DEMO-001056,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,18.1,2024-06-17T10:00:00
DT-DEMO-001056,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 50,ADDR-0099,1,6.5,2024-06-17T10:30:00
DT-DEMO-001056,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 48,ADDR-0095,1,5.6,2024-06-17T11:00:00
DT-DEMO-001056,Delivery Trip,delivery_stops,National District Hospital 18,ADDR-0035,1,17.1,2024-06-17T11:30:00
DT-DEMO-001057,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,1,22.5,2024-06-18T10:30:00
DT-DEMO-001057,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,1,12.4,2024-06-18T11:00:00
DT-DEMO-001057,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,21.0,2024-06-18T11:30:00
DT-DEMO-001057,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,24.3,2024-06-18T12:00:00
DT-DEMO-001057,Delivery Trip,delivery_stops,Chughtai Lab,ADDR-0161,1,7.3,2024-06-18T12:30:00
DT-DEMO-001057,Delivery Trip,delivery_stops,Punjab Environmental Protection Agency,ADDR-0203,1,7.6,2024-06-18T13:00:00
DT-DEMO-001057,Delivery Trip,delivery_stops,Metro Diagnostics,ADDR-0168,1,2.6,2024-06-18T13:30:00
DT-DEMO-001057,Delivery Trip,delivery_stops,LifeLine General Hospital 49,ADDR-0097,1,12.2,2024-06-18T14:00:00
DT-DEMO-001058,Delivery Trip,delivery_stops,Central Tertiary Hospital 07,ADDR-0013,1,4.4,2024-06-18T09:30:00
DT-DEMO-001058,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,14.1,2024-06-18T10:00:00
DT-DEMO-001058,Delivery Trip,delivery_stops,Shaukat Khanum Lab 102,ADDR-0182,1,4.3,2024-06-18T10:30:00
DT-DEMO-001058,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,1,8.7,2024-06-18T11:00:00
DT-DEMO-001058,Delivery Trip,delivery_stops,Shalimar District Hospital 52,ADDR-0103,1,20.3,2024-06-18T11:30:00
DT-DEMO-001059,Delivery Trip,delivery_stops,Qamar Lab,ADDR-0180,1,20.4,2024-06-18T05:30:00
DT-DEMO-001059,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,23.0,2024-06-18T06:00:00
DT-DEMO-001059,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,2.2,2024-06-18T06:30:00
DT-DEMO-001059,Delivery Trip,delivery_stops,City Lab 107,ADDR-0187,1,8.1,2024-06-18T07:00:00
DT-DEMO-001059,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,6.8,2024-06-18T07:30:00
DT-DEMO-001060,Delivery Trip,delivery_stops,Sir Ganga Ram District Hospital 08,ADDR-0015,1,9.3,2024-06-18T10:30:00
DT-DEMO-001060,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,18.5,2024-06-18T11:00:00
DT-DEMO-001060,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,6.3,2024-06-18T11:30:00
DT-DEMO-001060,Delivery Trip,delivery_stops,Sharif Medical General Hospital 03,ADDR-0005,1,4.7,2024-06-18T12:00:00
DT-DEMO-001060,Delivery Trip,delivery_stops,Gulab Devi District Hospital 44,ADDR-0087,0,14.9,2024-06-18T12:30:00
DT-DEMO-001060,Delivery Trip,delivery_stops,Mayo Teaching Hospital 05,ADDR-0009,1,5.3,2024-06-18T13:00:00
DT-DEMO-001060,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,1,3.9,2024-06-18T13:30:00
DT-DEMO-001061,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,16.8,2024-06-19T06:30:00
DT-DEMO-001061,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,1,5.9,2024-06-19T07:00:00
DT-DEMO-001061,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,1,15.1,2024-06-19T07:30:00
DT-DEMO-001061,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 43,ADDR-0085,1,11.7,2024-06-19T08:00:00
DT-DEMO-001061,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,7.1,2024-06-19T08:30:00
DT-DEMO-001061,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 50,ADDR-0099,1,6.8,2024-06-19T09:00:00
DT-DEMO-001061,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,1,19.4,2024-06-19T09:30:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Ghurki Trust Private Hospital 61,ADDR-0121,1,20.6,2024-06-19T10:30:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,14.7,2024-06-19T11:00:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Metro Diagnostics,ADDR-0168,1,5.2,2024-06-19T11:30:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,15.0,2024-06-19T12:00:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Chughtai Lab,ADDR-0161,1,6.5,2024-06-19T12:30:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Metro Diagnostics 108,ADDR-0188,1,14.8,2024-06-19T13:00:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Mayo Specialized Hospital 10,ADDR-0019,1,22.5,2024-06-19T13:30:00
DT-DEMO-001062,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,8.0,2024-06-19T14:00:00
DT-DEMO-001063,Delivery Trip,delivery_stops,Fatima Memorial District Hospital 65,ADDR-0129,1,4.7,2024-06-19T10:30:00
DT-DEMO-001063,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,1,19.3,2024-06-19T11:00:00
DT-DEMO-001063,Delivery Trip,delivery_stops,Al-Razi Clinic,ADDR-0169,1,15.0,2024-06-19T11:30:00
DT-DEMO-001063,Delivery Trip,delivery_stops,Central Tertiary Hospital 07,ADDR-0013,1,8.8,2024-06-19T12:00:00
DT-DEMO-001063,Delivery Trip,delivery_stops,Hameed Latif District Hospital 26,ADDR-0051,1,15.6,2024-06-19T12:30:00
DT-DEMO-001064,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,19.3,2024-06-19T10:30:00
DT-DEMO-001064,Delivery Trip,delivery_stops,National Private Hospital 21,ADDR-0041,1,21.6,2024-06-19T11:00:00
DT-DEMO-001064,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,16.9,2024-06-19T11:30:00
DT-DEMO-001064,Delivery Trip,delivery_stops,Doctors Teaching Hospital 35,ADDR-0069,1,14.7,2024-06-19T12:00:00
DT-DEMO-001064,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,1,3.5,2024-06-19T12:30:00
DT-DEMO-001064,Delivery Trip,delivery_stops,Mayo Specialized Hospital 10,ADDR-0019,1,13.2,2024-06-19T13:00:00
DT-DEMO-001064,Delivery Trip,delivery_stops,Central Tertiary Hospital 07,ADDR-0013,1,22.9,2024-06-19T13:30:00
DT-DEMO-001065,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,15.2,2024-06-20T10:30:00
DT-DEMO-001065,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,4.3,2024-06-20T11:00:00
DT-DEMO-001065,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,11.1,2024-06-20T11:30:00
DT-DEMO-001065,Delivery Trip,delivery_stops,LifeLine Teaching Hospital 74,ADDR-0147,1,19.0,2024-06-20T12:00:00
DT-DEMO-001065,Delivery Trip,delivery_stops,Shalimar General Hospital 47,ADDR-0093,1,2.7,2024-06-20T12:30:00
DT-DEMO-001065,Delivery Trip,delivery_stops,Punjab Specialized Hospital 42,ADDR-0083,1,23.6,2024-06-20T13:00:00
DT-DEMO-001066,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,18.3,2024-06-22T07:30:00
DT-DEMO-001066,Delivery Trip,delivery_stops,Punjab Health Department,ADDR-0201,1,7.7,2024-06-22T08:00:00
DT-DEMO-001066,Delivery Trip,delivery_stops,Ittefaq General Hospital 25,ADDR-0049,1,3.4,2024-06-22T08:30:00
DT-DEMO-001066,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,11.1,2024-06-22T09:00:00
DT-DEMO-001067,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,3.9,2024-06-22T05:30:00
DT-DEMO-001067,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,7.9,2024-06-22T06:00:00
DT-DEMO-001067,Delivery Trip,delivery_stops,Punjab General Hospital 59,ADDR-0117,1,18.7,2024-06-22T06:30:00
DT-DEMO-001067,Delivery Trip,delivery_stops,Surgimed General Hospital 58,ADDR-0115,1,14.0,2024-06-22T07:00:00
DT-DEMO-001067,Delivery Trip,delivery_stops,LifeLine Teaching Hospital 74,ADDR-0147,1,4.5,2024-06-22T07:30:00
DT-DEMO-001067,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 43,ADDR-0085,1,11.0,2024-06-22T08:00:00
DT-DEMO-001068,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,0,9.6,2024-06-22T06:30:00
DT-DEMO-001068,Delivery Trip,delivery_stops,Noor Teaching Hospital 76,ADDR-0151,1,8.2,2024-06-22T07:00:00
DT-DEMO-001068,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,0,13.1,2024-06-22T07:30:00
DT-DEMO-001068,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,22.3,2024-06-22T08:00:00
DT-DEMO-001068,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 15,ADDR-0029,1,5.0,2024-06-22T08:30:00
DT-DEMO-001068,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,1,16.6,2024-06-22T09:00:00
DT-DEMO-001069,Delivery Trip,delivery_stops,Lahore General District Hospital 69,ADDR-0137,1,6.7,2024-06-23T09:30:00
DT-DEMO-001069,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,11.7,2024-06-23T10:00:00
DT-DEMO-001069,Delivery Trip,delivery_stops,LifeLine General Hospital 49,ADDR-0097,1,4.6,2024-06-23T10:30:00
DT-DEMO-001069,Delivery Trip,delivery_stops,National District Hospital 18,ADDR-0035,1,13.1,2024-06-23T11:00:00
DT-DEMO-001069,Delivery Trip,delivery_stops,City Care Tertiary Hospital 20,ADDR-0039,1,9.3,2024-06-23T11:30:00
DT-DEMO-001070,Delivery Trip,delivery_stops,Shalimar General Hospital 47,ADDR-0093,1,14.8,2024-06-23T10:30:00
DT-DEMO-001070,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,4.9,2024-06-23T11:00:00
DT-DEMO-001070,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 71,ADDR-0141,1,17.7,2024-06-23T11:30:00
DT-DEMO-001070,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 43,ADDR-0085,1,22.0,2024-06-23T12:00:00
DT-DEMO-001070,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,11.5,2024-06-23T12:30:00
DT-DEMO-001070,Delivery Trip,delivery_stops,Prime Teaching Hospital 14,ADDR-0027,0,2.3,2024-06-23T13:00:00
DT-DEMO-001071,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,16.3,2024-06-23T09:30:00
DT-DEMO-001071,Delivery Trip,delivery_stops,Metro Diagnostics,ADDR-0168,1,18.8,2024-06-23T10:00:00
DT-DEMO-001071,Delivery Trip,delivery_stops,Agha Khan Lab Lahore 115,ADDR-0195,1,8.1,2024-06-23T10:30:00
DT-DEMO-001071,Delivery Trip,delivery_stops,Health First Clinic 111,ADDR-0191,1,4.2,2024-06-23T11:00:00
DT-DEMO-001071,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,1,16.0,2024-06-23T11:30:00
DT-DEMO-001071,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,3.3,2024-06-23T12:00:00
DT-DEMO-001071,Delivery Trip,delivery_stops,Rehman Diagnostics,ADDR-0178,1,8.8,2024-06-23T12:30:00
DT-DEMO-001071,Delivery Trip,delivery_stops,Services Teaching Hospital 33,ADDR-0065,1,3.6,2024-06-23T13:00:00
DT-DEMO-001072,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,20.1,2024-06-23T10:30:00
DT-DEMO-001072,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,1,19.9,2024-06-23T11:00:00
DT-DEMO-001072,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,1,17.8,2024-06-23T11:30:00
DT-DEMO-001072,Delivery Trip,delivery_stops,Chughtai Lab,ADDR-0161,1,12.4,2024-06-23T12:00:00
DT-DEMO-001072,Delivery Trip,delivery_stops,Shaukat Khanum District Hospital 45,ADDR-0089,1,14.8,2024-06-23T12:30:00
DT-DEMO-001072,Delivery Trip,delivery_stops,City Lab 107,ADDR-0187,1,17.2,2024-06-23T13:00:00
DT-DEMO-001073,Delivery Trip,delivery_stops,Prime Tertiary Hospital 24,ADDR-0047,1,2.3,2024-06-24T05:30:00
DT-DEMO-001073,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,13.0,2024-06-24T06:00:00
DT-DEMO-001073,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 38,ADDR-0075,1,2.7,2024-06-24T06:30:00
DT-DEMO-001073,Delivery Trip,delivery_stops,Children Teaching Hospital 80,ADDR-0159,1,21.9,2024-06-24T07:00:00
DT-DEMO-001074,Delivery Trip,delivery_stops,Services Specialized Hospital 77,ADDR-0153,1,11.3,2024-06-24T10:30:00
DT-DEMO-001074,Delivery Trip,delivery_stops,Dr. Essa Lab 116,ADDR-0196,1,10.2,2024-06-24T11:00:00
DT-DEMO-001074,Delivery Trip,delivery_stops,Saleem Lab 119,ADDR-0199,1,16.7,2024-06-24T11:30:00
DT-DEMO-001074,Delivery Trip,delivery_stops,Services Teaching Hospital 33,ADDR-0065,1,12.4,2024-06-24T12:00:00
DT-DEMO-001074,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,1,21.0,2024-06-24T12:30:00
DT-DEMO-001074,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,0,13.3,2024-06-24T13:00:00
DT-DEMO-001074,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,1,2.9,2024-06-24T13:30:00
DT-DEMO-001075,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,0,11.3,2024-06-24T10:30:00
DT-DEMO-001075,Delivery Trip,delivery_stops,Excel Labs,ADDR-0164,1,8.4,2024-06-24T11:00:00
DT-DEMO-001075,Delivery Trip,delivery_stops,Fatima Memorial District Hospital 65,ADDR-0129,1,24.1,2024-06-24T11:30:00
DT-DEMO-001075,Delivery Trip,delivery_stops,Ghurki Trust Private Hospital 79,ADDR-0157,1,2.4,2024-06-24T12:00:00
DT-DEMO-001075,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,13.8,2024-06-24T12:30:00
DT-DEMO-001075,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,3.9,2024-06-24T13:00:00
DT-DEMO-001076,Delivery Trip,delivery_stops,Chughtai Lab 101,ADDR-0181,1,16.1,2024-06-25T08:30:00
DT-DEMO-001076,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,1,6.4,2024-06-25T09:00:00
DT-DEMO-001076,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,1,22.2,2024-06-25T09:30:00
DT-DEMO-001076,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,19.2,2024-06-25T10:00:00
DT-DEMO-001076,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,1,23.1,2024-06-25T10:30:00
DT-DEMO-001076,Delivery Trip,delivery_stops,Noor Teaching Hospital 76,ADDR-0151,1,6.2,2024-06-25T11:00:00
DT-DEMO-001077,Delivery Trip,delivery_stops,Doctors Teaching Hospital 36,ADDR-0071,1,4.3,2024-06-25T05:30:00
DT-DEMO-001077,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,0,10.8,2024-06-25T06:00:00
DT-DEMO-001077,Delivery Trip,delivery_stops,Shaukat Khanum District Hospital 45,ADDR-0089,1,2.0,2024-06-25T06:30:00
DT-DEMO-001077,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,20.8,2024-06-25T07:00:00
DT-DEMO-001078,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,1,13.5,2024-06-25T07:30:00
DT-DEMO-001078,Delivery Trip,delivery_stops,Qamar Lab,ADDR-0180,1,22.3,2024-06-25T08:00:00
DT-DEMO-001078,Delivery Trip,delivery_stops,National Private Hospital 21,ADDR-0041,1,12.9,2024-06-25T08:30:00
DT-DEMO-001078,Delivery Trip,delivery_stops,Doctors Teaching Hospital 36,ADDR-0071,1,8.0,2024-06-25T09:00:00
