parent,parenttype,parentfield,item_code,qty,uom,rate
SI-DEMO-001642,Sales Invoice,items,BIO-00366,10,Nos,2954245
SI-DEMO-001643,Sales Invoice,items,BIO-00260,1,Nos,1782025
SI-DEMO-001644,Sales Invoice,items,BIO-00274,10,Nos,172033
SI-DEMO-001645,Sales Invoice,items,BIO-00178,10,Nos,2209351
SI-DEMO-001646,Sales Invoice,items,BIO-00378,9,Nos,911855
SI-DEMO-001647,Sales Invoice,items,BIO-00140,4,Nos,1728831
SI-DEMO-001647,Sales Invoice,items,BIO-00433,41,Nos,480765
SI-DEMO-001648,Sales Invoice,items,BIO-00282,1,Nos,2113884
SI-DEMO-001648,Sales Invoice,items,BIO-00446,29,Nos,408334
SI-DEMO-001649,Sales Invoice,items,BIO-00351,5,Nos,2878903
SI-DEMO-001649,Sales Invoice,items,BIO-00432,38,Nos,69752
SI-DEMO-001650,Sales Invoice,items,BIO-00292,5,Nos,786753
SI-DEMO-001651,Sales Invoice,items,BIO-00314,5,Nos,1884617
SI-DEMO-001651,Sales Invoice,items,BIO-00117,42,Nos,51706
SI-DEMO-001652,Sales Invoice,items,BIO-00079,1,Nos,2992163
SI-DEMO-001652,Sales Invoice,items,BIO-00275,50,Nos,204867
SI-DEMO-001653,Sales Invoice,items,BIO-00440,2,Nos,1598504
SI-DEMO-001654,Sales Invoice,items,BIO-00225,8,Nos,1356830
SI-DEMO-001654,Sales Invoice,items,BIO-00082,32,Nos,348031
SI-DEMO-001655,Sales Invoice,items,BIO-00423,2,Nos,2818048
SI-DEMO-001655,Sales Invoice,items,BIO-00234,13,Nos,216678
SI-DEMO-001656,Sales Invoice,items,BIO-00120,7,Nos,1165060
SI-DEMO-001656,Sales Invoice,items,SVC-TRN-010,50,Nos,334
SI-DEMO-001657,Sales Invoice,items,BIO-00306,6,Nos,1743719
SI-DEMO-001658,Sales Invoice,items,BIO-00311,7,Nos,1613713
SI-DEMO-001659,Sales Invoice,items,BIO-00427,4,Nos,122944
SI-DEMO-001660,Sales Invoice,items,BIO-00355,3,Nos,2841772
SI-DEMO-001660,Sales Invoice,items,BIO-00316,6,Nos,226180
SI-DEMO-001661,Sales Invoice,items,BIO-00276,10,Nos,2568831
SI-DEMO-001662,Sales Invoice,items,BIO-00381,2,Nos,2984995
SI-DEMO-001663,Sales Invoice,items,BIO-00335,7,Nos,2497830
SI-DEMO-001664,Sales Invoice,items,BIO-00408,3,Nos,1762297
SI-DEMO-001665,Sales Invoice,items,BIO-00141,2,Nos,2039116
SI-DEMO-001665,Sales Invoice,items,BIO-00332,1,Nos,220563
SI-DEMO-001666,Sales Invoice,items,BIO-00144,10,Nos,2899922
SI-DEMO-001667,Sales Invoice,items,BIO-00391,3,Nos,1034697
SI-DEMO-001668,Sales Invoice,items,BIO-00168,8,Nos,802400
SI-DEMO-001669,Sales Invoice,items,BIO-00247,6,Nos,566936
SI-DEMO-001670,Sales Invoice,items,BIO-00286,2,Nos,1549825
SI-DEMO-001670,Sales Invoice,items,BIO-00371,29,Nos,476607
SI-DEMO-001671,Sales Invoice,items,BIO-00090,4,Nos,1614921
SI-DEMO-001671,Sales Invoice,items,BIO-00190,13,Nos,323678
SI-DEMO-001672,Sales Invoice,items,BIO-00101,8,Nos,2734201
SI-DEMO-001673,Sales Invoice,items,BIO-00076,10,Nos,2179612
SI-DEMO-001673,Sales Invoice,items,BIO-00113,15,Nos,293840
SI-DEMO-001674,Sales Invoice,items,CNT-012,7,Nos,552789
SI-DEMO-001675,Sales Invoice,items,BIO-00199,9,Nos,2780340
SI-DEMO-001676,Sales Invoice,items,BIO-00353,4,Nos,2689338
SI-DEMO-001677,Sales Invoice,items,BIO-00424,6,Nos,2140202
SI-DEMO-001678,Sales Invoice,items,SVC-INF,1301,Kg,456
SI-DEMO-001679,Sales Invoice,items,BIO-00286,7,Nos,2082699
SI-DEMO-001680,Sales Invoice,items,BIO-00260,4,Nos,1329696
SI-DEMO-001681,Sales Invoice,items,BIO-00315,2,Nos,2173373
SI-DEMO-001681,Sales Invoice,items,BIO-00204,14,Nos,339393
SI-DEMO-001682,Sales Invoice,items,BIO-00446,4,Nos,370457
SI-DEMO-001683,Sales Invoice,items,BIO-00133,3,Nos,793944
SI-DEMO-001684,Sales Invoice,items,BIO-00295,10,Nos,410462
SI-DEMO-001685,Sales Invoice,items,BIO-00316,1,Nos,2398097
SI-DEMO-001686,Sales Invoice,items,BIO-00295,3,Nos,1249212
SI-DEMO-001687,Sales Invoice,items,BIO-00341,2,Nos,2444230
SI-DEMO-001688,Sales Invoice,items,BIO-00190,9,Nos,2003626
SI-DEMO-001689,Sales Invoice,items,BIO-00393,3,Nos,2231244
SI-DEMO-001690,Sales Invoice,items,BIO-00441,1,Nos,708501
SI-DEMO-001691,Sales Invoice,items,BIO-00374,8,Nos,2146305
SI-DEMO-001691,Sales Invoice,items,BIO-00090,4,Nos,302399
SI-DEMO-001692,Sales Invoice,items,BIO-00175,6,Nos,1794697
SI-DEMO-001692,Sales Invoice,items,BIO-00062,43,Nos,330418
SI-DEMO-001693,Sales Invoice,items,BIO-00209,3,Nos,1705772
SI-DEMO-001693,Sales Invoice,items,BIO-00141,27,Nos,242754
SI-DEMO-001694,Sales Invoice,items,BIO-00399,7,Nos,164619
SI-DEMO-001695,Sales Invoice,items,BIO-00216,7,Nos,1743772
SI-DEMO-001696,Sales Invoice,items,BIO-00254,8,Nos,206256
SI-DEMO-001696,Sales Invoice,items,BIO-00451,37,Nos,27779
SI-DEMO-001697,Sales Invoice,items,BIO-00276,4,Nos,1486832
SI-DEMO-001698,Sales Invoice,items,BIO-00425,8,Nos,2943780
SI-DEMO-001699,Sales Invoice,items,BIO-00076,8,Nos,436277
SI-DEMO-001700,Sales Invoice,items,BIO-00385,7,Nos,2699777
SI-DEMO-001701,Sales Invoice,items,BIO-00449,2,Nos,2297129
SI-DEMO-001702,Sales Invoice,items,BIO-00436,2,Nos,2122655
SI-DEMO-001703,Sales Invoice,items,BIO-00100,10,Nos,994223
SI-DEMO-001703,Sales Invoice,items,BIO-00294,4,Nos,141154
SI-DEMO-001704,Sales Invoice,items,BIO-00063,6,Nos,2417013
SI-DEMO-001705,Sales Invoice,items,BIO-00453,2,Nos,746661
SI-DEMO-001705,Sales Invoice,items,CNT-019,2,Nos,435367
SI-DEMO-001706,Sales Invoice,items,BIO-00390,10,Nos,298494
SI-DEMO-001707,Sales Invoice,items,BIO-00364,7,Nos,1382898
SI-DEMO-001708,Sales Invoice,items,BIO-00128,1,Nos,1868116
SI-DEMO-001709,Sales Invoice,items,BIO-00183,4,Nos,1779278
SI-DEMO-001710,Sales Invoice,items,BIO-00433,5,Nos,1933901
SI-DEMO-001710,Sales Invoice,items,BIO-00270,33,Nos,418404
SI-DEMO-001711,Sales Invoice,items,BIO-00361,3,Nos,1781506
SI-DEMO-001712,Sales Invoice,items,BIO-00270,2,Nos,22313
SI-DEMO-001713,Sales Invoice,items,BIO-00411,7,Nos,1557738
SI-DEMO-001714,Sales Invoice,items,BIO-00235,10,Nos,1631148
SI-DEMO-001714,Sales Invoice,items,BIO-00148,9,Nos,204278
SI-DEMO-001715,Sales Invoice,items,BIO-00147,3,Nos,1217591
SI-DEMO-001716,Sales Invoice,items,BIO-00252,1,Nos,966343
SI-DEMO-001716,Sales Invoice,items,BIO-00332,26,Nos,263418
SI-DEMO-001717,Sales Invoice,items,BIO-00070,1,Nos,2315979
SI-DEMO-001717,Sales Invoice,items,BIO-00330,45,Nos,205800
SI-DEMO-001718,Sales Invoice,items,BIO-00215,2,Nos,2479144
SI-DEMO-001718,Sales Invoice,items,BIO-00207,33,Nos,486575
SI-DEMO-001719,Sales Invoice,items,BIO-00156,5,Nos,2093221
SI-DEMO-001720,Sales Invoice,items,BIO-00198,10,Nos,2880362
SI-DEMO-001721,Sales Invoice,items,BIO-00399,4,Nos,913337
SI-DEMO-001722,Sales Invoice,items,BIO-00130,9,Nos,550791
SI-DEMO-001723,Sales Invoice,items,BIO-00389,8,Nos,2939108
SI-DEMO-001723,Sales Invoice,items,BIO-00076,14,Nos,408118
SI-DEMO-001724,Sales Invoice,items,BIO-00219,5,Nos,1342551
SI-DEMO-001725,Sales Invoice,items,BIO-00381,8,Nos,1252022
SI-DEMO-001725,Sales Invoice,items,BIO-00127,19,Nos,96889
SI-DEMO-001726,Sales Invoice,items,BIO-00244,1,Nos,2603703
SI-DEMO-001727,Sales Invoice,items,BIO-00400,5,Nos,2693417
SI-DEMO-001728,Sales Invoice,items,BIO-00374,1,Nos,446025
SI-DEMO-001729,Sales Invoice,items,BIO-00447,8,Nos,2316052
SI-DEMO-001730,Sales Invoice,items,BIO-00413,4,Nos,1499296
SI-DEMO-001731,Sales Invoice,items,BIO-00170,5,Nos,1319488
SI-DEMO-001731,Sales Invoice,items,BIO-00339,9,Nos,148829
SI-DEMO-001732,Sales Invoice,items,BIO-00146,4,Nos,1959699
SI-DEMO-001733,Sales Invoice,items,BIO-00381,6,Nos,2418792
SI-DEMO-001733,Sales Invoice,items,BIO-00104,20,Nos,135062
SI-DEMO-001734,Sales Invoice,items,BIO-00399,3,Nos,510012
SI-DEMO-001735,Sales Invoice,items,BIO-00066,4,Nos,1221783
SI-DEMO-001736,Sales Invoice,items,BIO-00059,2,Nos,2436821
SI-DEMO-001737,Sales Invoice,items,BIO-00149,1,Nos,1313530
SI-DEMO-001737,Sales Invoice,items,BIO-00277,2,Nos,478737
SI-DEMO-001738,Sales Invoice,items,BIO-00288,10,Nos,2967434
SI-DEMO-001739,Sales Invoice,items,SVC-TRN-011,4,Nos,228
SI-DEMO-001740,Sales Invoice,items,BIO-00312,7,Nos,2415603
SI-DEMO-001741,Sales Invoice,items,BIO-00142,7,Nos,2061351
SI-DEMO-001742,Sales Invoice,items,BIO-00064,6,Nos,31359
SI-DEMO-001743,Sales Invoice,items,BIO-00308,5,Nos,101502
SI-DEMO-001744,Sales Invoice,items,SVC-TRN-007,1,Nos,485
SI-DEMO-001745,Sales Invoice,items,BIO-00199,5,Nos,2460420
SI-DEMO-001746,Sales Invoice,items,BIO-00153,7,Nos,1389523
SI-DEMO-001747,Sales Invoice,items,SVC-GEN,204,Kg,544
SI-DEMO-001747,Sales Invoice,items,BIO-00214,4,Nos,21757
SI-DEMO-001748,Sales Invoice,items,BIO-00441,10,Nos,444970
SI-DEMO-001749,Sales Invoice,items,BIO-00105,2,Nos,2337331
SI-DEMO-001750,Sales Invoice,items,BIO-00314,9,Nos,2585333
SI-DEMO-001751,Sales Invoice,items,BIO-00215,4,Nos,2759766
SI-DEMO-001751,Sales Invoice,items,BIO-00377,8,Nos,378115
SI-DEMO-001752,Sales Invoice,items,BIO-00194,7,Nos,273787
SI-DEMO-001752,Sales Invoice,items,BIO-00410,45,Nos,128908
SI-DEMO-001753,Sales Invoice,items,BIO-00226,1,Nos,1942107
SI-DEMO-001753,Sales Invoice,items,BIO-00262,7,Nos,133197
SI-DEMO-001754,Sales Invoice,items,BIO-00422,8,Nos,2321100
SI-DEMO-001755,Sales Invoice,items,BIO-00329,9,Nos,2832299
SI-DEMO-001756,Sales Invoice,items,CNT-020,8,Nos,2885864
SI-DEMO-001756,Sales Invoice,items,BIO-00206,31,Nos,436187
SI-DEMO-001757,Sales Invoice,items,BIO-00223,9,Nos,1333099
SI-DEMO-001757,Sales Invoice,items,BIO-00409,13,Nos,420353
SI-DEMO-001758,Sales Invoice,items,BIO-00403,4,Nos,2605483
SI-DEMO-001759,Sales Invoice,items,BIO-00237,7,Nos,1231014
SI-DEMO-001759,Sales Invoice,items,BIO-00244,28,Nos,342288
SI-DEMO-001760,Sales Invoice,items,BIO-00344,4,Nos,2107312
SI-DEMO-001761,Sales Invoice,items,BIO-00394,1,Nos,350514
SI-DEMO-001761,Sales Invoice,items,BIO-00286,43,Nos,368763
SI-DEMO-001762,Sales Invoice,items,BIO-00132,1,Nos,2147976
SI-DEMO-001762,Sales Invoice,items,BIO-00188,39,Nos,398192
SI-DEMO-001763,Sales Invoice,items,BIO-00147,6,Nos,317595
SI-DEMO-001763,Sales Invoice,items,BIO-00111,48,Nos,90002
SI-DEMO-001764,Sales Invoice,items,BIO-00357,2,Nos,2212005
SI-DEMO-001765,Sales Invoice,items,BIO-00118,3,Nos,2444263
SI-DEMO-001765,Sales Invoice,items,BIO-00300,28,Nos,104386
SI-DEMO-001766,Sales Invoice,items,BIO-00300,3,Nos,454106
SI-DEMO-001766,Sales Invoice,items,BIO-00195,15,Nos,363080
SI-DEMO-001767,Sales Invoice,items,BIO-00099,1,Nos,1790152
SI-DEMO-001767,Sales Invoice,items,BIO-00354,35,Nos,47486
SI-DEMO-001768,Sales Invoice,items,BIO-00154,8,Nos,74513
SI-DEMO-001768,Sales Invoice,items,BIO-00298,36,Nos,492971
SI-DEMO-001769,Sales Invoice,items,BIO-00351,3,Nos,599632
SI-DEMO-001769,Sales Invoice,items,BIO-00164,13,Nos,328965
SI-DEMO-001770,Sales Invoice,items,BIO-00094,1,Nos,404036
SI-DEMO-001770,Sales Invoice,items,BIO-00255,41,Nos,421807
SI-DEMO-001771,Sales Invoice,items,BIO-00120,6,Nos,202564
SI-DEMO-001772,Sales Invoice,items,BIO-00063,8,Nos,2554166
SI-DEMO-001772,Sales Invoice,items,BIO-00287,33,Nos,15747
SI-DEMO-001773,Sales Invoice,items,BIO-00071,2,Nos,2914738
SI-DEMO-001774,Sales Invoice,items,BIO-00369,5,Nos,2941581
SI-DEMO-001774,Sales Invoice,items,BIO-00452,47,Nos,85725
SI-DEMO-001775,Sales Invoice,items,BIO-00067,3,Nos,481187
SI-DEMO-001776,Sales Invoice,items,BIO-00059,3,Nos,2191472
SI-DEMO-001777,Sales Invoice,items,BIO-00318,10,Nos,235621
SI-DEMO-001778,Sales Invoice,items,BIO-00344,2,Nos,2477079
SI-DEMO-001778,Sales Invoice,items,BIO-00152,7,Nos,259396
SI-DEMO-001779,Sales Invoice,items,BIO-00170,2,Nos,1556365
SI-DEMO-001779,Sales Invoice,items,BIO-00159,46,Nos,200983
SI-DEMO-001780,Sales Invoice,items,BIO-00432,6,Nos,2080416
SI-DEMO-001781,Sales Invoice,items,BIO-00318,9,Nos,1470244
SI-DEMO-001781,Sales Invoice,items,BIO-00180,47,Nos,283825
SI-DEMO-001782,Sales Invoice,items,BIO-00334,3,Nos,279403
SI-DEMO-001783,Sales Invoice,items,BIO-00410,5,Nos,780394
SI-DEMO-001784,Sales Invoice,items,BIO-00210,4,Nos,773392
SI-DEMO-001785,Sales Invoice,items,BIO-00201,10,Nos,61653
SI-DEMO-001786,Sales Invoice,items,BIO-00211,4,Nos,1773794
SI-DEMO-001787,Sales Invoice,items,SVC-TRN-011,6,Nos,795
SI-DEMO-001788,Sales Invoice,items,BIO-00080,6,Nos,2292323
SI-DEMO-001789,Sales Invoice,items,BIO-00270,8,Nos,103125
SI-DEMO-001790,Sales Invoice,items,BIO-00247,3,Nos,1822849
SI-DEMO-001791,Sales Invoice,items,BIO-00058,7,Nos,2981687
SI-DEMO-001791,Sales Invoice,items,SVC-TRN-011,12,Nos,441
SI-DEMO-001792,Sales Invoice,items,SVC-JAN-004,4,Nos,634
SI-DEMO-001793,Sales Invoice,items,BIO-00316,9,Nos,1642981
SI-DEMO-001793,Sales Invoice,items,BIO-00285,21,Nos,35339
SI-DEMO-001794,Sales Invoice,items,SVC-CHEM,1956,Kg,628
SI-DEMO-001795,Sales Invoice,items,BIO-00248,1,Nos,2542292
SI-DEMO-001795,Sales Invoice,items,BIO-00295,16,Nos,167523
SI-DEMO-001796,Sales Invoice,items,BIO-00196,1,Nos,1324845
SI-DEMO-001797,Sales Invoice,items,BIO-00161,5,Nos,1259716
SI-DEMO-001797,Sales Invoice,items,BIO-00331,18,Nos,138445
SI-DEMO-001798,Sales Invoice,items,BIO-00233,3,Nos,1677923
SI-DEMO-001799,Sales Invoice,items,BIO-00078,9,Nos,2459167
SI-DEMO-001799,Sales Invoice,items,BIO-00451,35,Nos,120665
SI-DEMO-001800,Sales Invoice,items,BIO-00172,10,Nos,2943451
SI-DEMO-001801,Sales Invoice,items,BIO-00201,10,Nos,761156
SI-DEMO-001802,Sales Invoice,items,BIO-00265,8,Nos,1980471
SI-DEMO-001802,Sales Invoice,items,BIO-00218,40,Nos,280650
SI-DEMO-001803,Sales Invoice,items,BIO-00443,1,Nos,1650342
SI-DEMO-001803,Sales Invoice,items,BIO-00133,8,Nos,55738
SI-DEMO-001804,Sales Invoice,items,BIO-00285,2,Nos,1870965
SI-DEMO-001805,Sales Invoice,items,BIO-00369,9,Nos,2976069
SI-DEMO-001806,Sales Invoice,items,BIO-00058,1,Nos,2413614
SI-DEMO-001807,Sales Invoice,items,BIO-00101,9,Nos,1345289
SI-DEMO-001807,Sales Invoice,items,BIO-00446,4,Nos,415894
SI-DEMO-001808,Sales Invoice,items,BIO-00124,6,Nos,2661653
SI-DEMO-001808,Sales Invoice,items,BIO-00423,27,Nos,143546
SI-DEMO-001809,Sales Invoice,items,SVC-PATH,1859,Kg,492
SI-DEMO-001810,Sales Invoice,items,BIO-00293,1,Nos,2383397
SI-DEMO-001811,Sales Invoice,items,BIO-00408,3,Nos,1555349
SI-DEMO-001812,Sales Invoice,items,BIO-00264,9,Nos,2681835
SI-DEMO-001812,Sales Invoice,items,BIO-00255,1,Nos,346475
SI-DEMO-001813,Sales Invoice,items,BIO-00326,3,Nos,117493
SI-DEMO-001814,Sales Invoice,items,BIO-00376,8,Nos,441800
SI-DEMO-001815,Sales Invoice,items,BIO-00284,8,Nos,2396107
SI-DEMO-001816,Sales Invoice,items,BIO-00197,4,Nos,945954
SI-DEMO-001817,Sales Invoice,items,BIO-00197,9,Nos,526418
SI-DEMO-001818,Sales Invoice,items,SVC-JAN-004,9,Nos,414
SI-DEMO-001819,Sales Invoice,items,BIO-00116,2,Nos,861296
SI-DEMO-001819,Sales Invoice,items,BIO-00259,49,Nos,480676
SI-DEMO-001820,Sales Invoice,items,BIO-00279,6,Nos,509407
SI-DEMO-001821,Sales Invoice,items,BIO-00140,2,Nos,1990676
SI-DEMO-001821,Sales Invoice,items,BIO-00406,2,Nos,372029
SI-DEMO-001822,Sales Invoice,items,BIO-00160,9,Nos,2331751
SI-DEMO-001822,Sales Invoice,items,BIO-00290,28,Nos,79099
SI-DEMO-001823,Sales Invoice,items,BIO-00070,1,Nos,605117
SI-DEMO-001823,Sales Invoice,items,BIO-00432,7,Nos,472202
SI-DEMO-001824,Sales Invoice,items,BIO-00236,1,Nos,732852
SI-DEMO-001825,Sales Invoice,items,BIO-00322,8,Nos,1535672
SI-DEMO-001825,Sales Invoice,items,BIO-00265,47,Nos,55515
SI-DEMO-001826,Sales Invoice,items,BIO-00336,3,Nos,1886164
SI-DEMO-001827,Sales Invoice,items,BIO-00333,4,Nos,1960561
SI-DEMO-001828,Sales Invoice,items,BIO-00330,3,Nos,2925505
SI-DEMO-001829,Sales Invoice,items,BIO-00352,2,Nos,1458932
SI-DEMO-001829,Sales Invoice,items,BIO-00353,6,Nos,293418
SI-DEMO-001830,Sales Invoice,items,BIO-00069,6,Nos,961764
SI-DEMO-001831,Sales Invoice,items,BIO-00331,4,Nos,2893615
SI-DEMO-001832,Sales Invoice,items,BIO-00397,8,Nos,468265
SI-DEMO-001833,Sales Invoice,items,BIO-00298,4,Nos,2144408
SI-DEMO-001834,Sales Invoice,items,BIO-00244,8,Nos,288940
SI-DEMO-001834,Sales Invoice,items,BIO-00210,45,Nos,179943
SI-DEMO-001835,Sales Invoice,items,BIO-00205,5,Nos,2273444
SI-DEMO-001836,Sales Invoice,items,BIO-00303,7,Nos,674271
SI-DEMO-001836,Sales Invoice,items,BIO-00058,36,Nos,412101
SI-DEMO-001837,Sales Invoice,items,BIO-00367,5,Nos,1150885
SI-DEMO-001837,Sales Invoice,items,BIO-00060,34,Nos,96991
SI-DEMO-001838,Sales Invoice,items,BIO-00332,2,Nos,2497935
SI-DEMO-001838,Sales Invoice,items,BIO-00262,7,Nos,238261
SI-DEMO-001839,Sales Invoice,items,BIO-00453,7,Nos,1836698
SI-DEMO-001840,Sales Invoice,items,BIO-00279,1,Nos,2445381
SI-DEMO-001841,Sales Invoice,items,BIO-00304,9,Nos,1783824
SI-DEMO-001841,Sales Invoice,items,BIO-00060,30,Nos,6001
SI-DEMO-001842,Sales Invoice,items,BIO-00197,4,Nos,1220786
SI-DEMO-001843,Sales Invoice,items,BIO-00096,10,Nos,1656097
SI-DEMO-001844,Sales Invoice,items,BIO-00097,10,Nos,1104648
SI-DEMO-001845,Sales Invoice,items,BIO-00341,4,Nos,2853525
SI-DEMO-001845,Sales Invoice,items,BIO-00302,31,Nos,260227
SI-DEMO-001846,Sales Invoice,items,BIO-00078,2,Nos,935418
SI-DEMO-001846,Sales Invoice,items,BIO-00348,28,Nos,280569
SI-DEMO-001847,Sales Invoice,items,BIO-00215,2,Nos,832604
SI-DEMO-001848,Sales Invoice,items,BIO-00083,3,Nos,2290843
SI-DEMO-001849,Sales Invoice,items,BIO-00121,2,Nos,1917549
SI-DEMO-001850,Sales Invoice,items,BIO-00238,7,Nos,1779866
SI-DEMO-001851,Sales Invoice,items,BIO-00306,1,Nos,1054347
SI-DEMO-001851,Sales Invoice,items,BIO-00354,38,Nos,375280
SI-DEMO-001852,Sales Invoice,items,BIO-00139,5,Nos,1861096
SI-DEMO-001853,Sales Invoice,items,BIO-00246,6,Nos,1260772
SI-DEMO-001854,Sales Invoice,items,BIO-00450,3,Nos,335080
SI-DEMO-001854,Sales Invoice,items,BIO-00311,29,Nos,383080
SI-DEMO-001855,Sales Invoice,items,BIO-00067,6,Nos,1353480
SI-DEMO-001856,Sales Invoice,items,BIO-00376,2,Nos,1045336
SI-DEMO-001857,Sales Invoice,items,BIO-00327,9,Nos,1592548
SI-DEMO-001858,Sales Invoice,items,BIO-00432,3,Nos,2109272
SI-DEMO-001859,Sales Invoice,items,BIO-00400,3,Nos,745075
SI-DEMO-001860,Sales Invoice,items,BIO-00423,2,Nos,2702409
SI-DEMO-001860,Sales Invoice,items,BIO-00216,42,Nos,15529
SI-DEMO-001861,Sales Invoice,items,BIO-00237,9,Nos,1736014
SI-DEMO-001862,Sales Invoice,items,BIO-00338,8,Nos,595409
SI-DEMO-001863,Sales Invoice,items,BIO-00275,5,Nos,1175812
SI-DEMO-001864,Sales Invoice,items,BIO-00198,2,Nos,1898935
SI-DEMO-001865,Sales Invoice,items,BIO-00167,7,Nos,2377446
SI-DEMO-001866,Sales Invoice,items,BIO-00262,7,Nos,2886178
SI-DEMO-001866,Sales Invoice,items,BIO-00064,47,Nos,483216
SI-DEMO-001867,Sales Invoice,items,BIO-00273,2,Nos,2101777
SI-DEMO-001868,Sales Invoice,items,BIO-00168,3,Nos,1305121
SI-DEMO-001869,Sales Invoice,items,BIO-00138,5,Nos,733116
SI-DEMO-001870,Sales Invoice,items,BIO-00114,6,Nos,2458351
SI-DEMO-001871,Sales Invoice,items,BIO-00088,1,Nos,697992
SI-DEMO-001871,Sales Invoice,items,BIO-00147,25,Nos,47236
SI-DEMO-001872,Sales Invoice,items,BIO-00223,3,Nos,2356580
SI-DEMO-001872,Sales Invoice,items,BIO-00154,41,Nos,325362
SI-DEMO-001873,Sales Invoice,items,BIO-00229,8,Nos,2913671
SI-DEMO-001874,Sales Invoice,items,BIO-00348,10,Nos,2386816
SI-DEMO-001875,Sales Invoice,items,BIO-00388,10,Nos,1433370
SI-DEMO-001876,Sales Invoice,items,BIO-00088,5,Nos,2453519
SI-DEMO-001877,Sales Invoice,items,BIO-00451,2,Nos,1244599
SI-DEMO-001877,Sales Invoice,items,BIO-00299,1,Nos,274624
SI-DEMO-001878,Sales Invoice,items,BIO-00234,1,Nos,1900106
SI-DEMO-001879,Sales Invoice,items,BIO-00413,10,Nos,1777241
SI-DEMO-001879,Sales Invoice,items,BIO-00435,32,Nos,140094
SI-DEMO-001880,Sales Invoice,items,SVC-TRN-009,4,Nos,555
SI-DEMO-001881,Sales Invoice,items,BIO-00115,9,Nos,300678
SI-DEMO-001882,Sales Invoice,items,BIO-00230,7,Nos,277103
SI-DEMO-001882,Sales Invoice,items,CNT-017,19,Nos,181185
SI-DEMO-001883,Sales Invoice,items,BIO-00342,6,Nos,2132975
SI-DEMO-001884,Sales Invoice,items,BIO-00272,3,Nos,1461327
SI-DEMO-001885,Sales Invoice,items,BIO-00065,6,Nos,1910443
SI-DEMO-001886,Sales Invoice,items,BIO-00195,9,Nos,1891993
SI-DEMO-001886,Sales Invoice,items,BIO-00076,31,Nos,80327
SI-DEMO-001887,Sales Invoice,items,BIO-00067,4,Nos,1518024
SI-DEMO-001887,Sales Invoice,items,BIO-00295,39,Nos,260467
SI-DEMO-001888,Sales Invoice,items,BIO-00329,10,Nos,711417
SI-DEMO-001888,Sales Invoice,items,BIO-00107,16,Nos,432779
SI-DEMO-001889,Sales Invoice,items,BIO-00404,9,Nos,341942
SI-DEMO-001890,Sales Invoice,items,BIO-00057,5,Nos,2084293
SI-DEMO-001890,Sales Invoice,items,BIO-00102,11,Nos,203723
SI-DEMO-001891,Sales Invoice,items,BIO-00114,8,Nos,943204
SI-DEMO-001892,Sales Invoice,items,BIO-00222,3,Nos,1992650
SI-DEMO-001893,Sales Invoice,items,BIO-00175,3,Nos,2023428
SI-DEMO-001894,Sales Invoice,items,BIO-00175,3,Nos,2013486
SI-DEMO-001895,Sales Invoice,items,BIO-00141,4,Nos,1282954
SI-DEMO-001895,Sales Invoice,items,BIO-00222,50,Nos,24067
SI-DEMO-001896,Sales Invoice,items,BIO-00098,8,Nos,633934
SI-DEMO-001896,Sales Invoice,items,BIO-00080,42,Nos,262567
SI-DEMO-001897,Sales Invoice,items,BIO-00185,5,Nos,2864605
SI-DEMO-001898,Sales Invoice,items,BIO-00141,10,Nos,111237
SI-DEMO-001899,Sales Invoice,items,BIO-00403,2,Nos,2167347
SI-DEMO-001900,Sales Invoice,items,BIO-00403,3,Nos,2771261
SI-DEMO-001900,Sales Invoice,items,BIO-00444,11,Nos,446447
SI-DEMO-001901,Sales Invoice,items,BIO-00211,8,Nos,2532050
SI-DEMO-001902,Sales Invoice,items,BIO-00105,10,Nos,135649
SI-DEMO-001902,Sales Invoice,items,BIO-00279,17,Nos,403827
SI-DEMO-001903,Sales Invoice,items,BIO-00449,3,Nos,2547328
SI-DEMO-001904,Sales Invoice,items,BIO-00253,6,Nos,2243094
SI-DEMO-001905,Sales Invoice,items,BIO-00204,10,Nos,1135928
SI-DEMO-001905,Sales Invoice,items,BIO-00168,20,Nos,385393
SI-DEMO-001906,Sales Invoice,items,BIO-00142,3,Nos,2057090
SI-DEMO-001907,Sales Invoice,items,BIO-00434,4,Nos,974449
SI-DEMO-001908,Sales Invoice,items,BIO-00132,6,Nos,2040015
SI-DEMO-001909,Sales Invoice,items,BIO-00281,6,Nos,2275685
SI-DEMO-001909,Sales Invoice,items,BIO-00333,5,Nos,103706
SI-DEMO-001910,Sales Invoice,items,BIO-00197,2,Nos,909223
SI-DEMO-001910,Sales Invoice,items,BIO-00244,23,Nos,133262
SI-DEMO-001911,Sales Invoice,items,BIO-00256,8,Nos,1481369
SI-DEMO-001911,Sales Invoice,items,BIO-00273,31,Nos,57137
SI-DEMO-001912,Sales Invoice,items,BIO-00347,2,Nos,2712971
SI-DEMO-001913,Sales Invoice,items,BIO-00433,4,Nos,955040
SI-DEMO-001914,Sales Invoice,items,BIO-00201,2,Nos,76778
SI-DEMO-001914,Sales Invoice,items,BIO-00419,20,Nos,289905
SI-DEMO-001915,Sales Invoice,items,BIO-00390,5,Nos,1023254
SI-DEMO-001915,Sales Invoice,items,BIO-00148,13,Nos,232270
SI-DEMO-001916,Sales Invoice,items,BIO-00367,3,Nos,2668518
