name,naming_series,customer,transaction_date,delivery_date,company,status
SO-DEMO-001354,SO-.YYYY.-,Ittefaq General Hospital 25,2024-10-09,2024-10-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001355,SO-.YYYY.-,Ghurki Trust Private Hospital 61,2024-10-09,2024-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001356,SO-.YYYY.-,Gulab Devi District Hospital 44,2024-10-09,2024-10-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001357,SO-.YYYY.-,Lahore Diagnostics 106,2024-10-09,2024-10-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001358,SO-.YYYY.-,Sharif Medical General Hospital 03,2024-10-10,2024-10-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001359,SO-.YYYY.-,Al-Rehman Tertiary Hospital 17,2024-10-10,2024-10-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001360,SO-.YYYY.-,Excel Labs,2024-10-10,2024-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001361,SO-.YYYY.-,Shalimar District Hospital 52,2024-10-10,2024-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001362,SO-.YYYY.-,Rehman Diagnostics,2024-10-11,2024-10-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001363,SO-.YYYY.-,Al-Razi Clinic,2024-10-12,2024-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001364,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 50,2024-10-12,2024-10-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001365,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 46,2024-10-13,2024-10-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001366,SO-.YYYY.-,Punjab General Hospital 59,2024-10-13,2024-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001367,SO-.YYYY.-,Doctors Tertiary Hospital 66,2024-10-14,2024-10-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001368,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2024-10-14,2024-10-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001369,SO-.YYYY.-,Metro Diagnostics,2024-10-15,2024-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001370,SO-.YYYY.-,Dr. Essa Lab,2024-10-15,2024-10-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001371,SO-.YYYY.-,Medicare Clinic 110,2024-10-15,2024-10-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001372,SO-.YYYY.-,Jinnah Tertiary Hospital 67,2024-10-16,2024-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001373,SO-.YYYY.-,One Health Lab 117,2024-10-17,2024-10-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001374,SO-.YYYY.-,Medix Clinic 112,2024-10-17,2024-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001375,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2024-10-17,2024-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001376,SO-.YYYY.-,National Private Hospital 21,2024-10-17,2024-10-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001377,SO-.YYYY.-,Excel Labs,2024-10-18,2024-10-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001378,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 75,2024-10-19,2024-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001379,SO-.YYYY.-,Agha Khan Lab Lahore,2024-10-19,2024-10-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001380,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 72,2024-10-19,2024-10-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001381,SO-.YYYY.-,Punjab General Hospital 59,2024-10-20,2024-10-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001382,SO-.YYYY.-,Noor District Hospital 68,2024-10-20,2024-10-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001383,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2024-10-21,2024-10-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001384,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2024-10-21,2024-10-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001385,SO-.YYYY.-,Doctors Tertiary Hospital 78,2024-10-21,2024-10-31,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001386,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2024-10-22,2024-11-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001387,SO-.YYYY.-,Medicare Clinic,2024-10-23,2024-10-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001388,SO-.YYYY.-,One Health Lab,2024-10-25,2024-11-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001389,SO-.YYYY.-,Agha Khan Lab Lahore,2024-10-26,2024-10-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001390,SO-.YYYY.-,Chughtai Private Hospital 56,2024-10-26,2024-11-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001391,SO-.YYYY.-,Chughtai Private Hospital 56,2024-10-26,2024-11-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001392,SO-.YYYY.-,One Health Lab,2024-10-27,2024-11-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001393,SO-.YYYY.-,Metro Diagnostics 108,2024-10-28,2024-10-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001394,SO-.YYYY.-,Doctors Tertiary Hospital 78,2024-10-29,2024-11-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001395,SO-.YYYY.-,Chughtai Lab 101,2024-10-30,2024-11-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001396,SO-.YYYY.-,Punjab Medical Faculty,2024-10-30,2024-11-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001397,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2024-10-31,2024-11-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001398,SO-.YYYY.-,Rehman Diagnostics 118,2024-11-01,2024-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001399,SO-.YYYY.-,Directorate of Health Services Lahore,2024-11-01,2024-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001400,SO-.YYYY.-,Ghurki Trust Private Hospital 79,2024-11-02,2024-11-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001401,SO-.YYYY.-,Sir Ganga Ram General Hospital 54,2024-11-03,2024-11-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001402,SO-.YYYY.-,Islamabad Diagnostics 105,2024-11-04,2024-11-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001403,SO-.YYYY.-,Lahore Diagnostics,2024-11-04,2024-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001404,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2024-11-04,2024-11-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001405,SO-.YYYY.-,National Private Hospital 21,2024-11-04,2024-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001406,SO-.YYYY.-,Punjab Diagnostic Center,2024-11-04,2024-11-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001407,SO-.YYYY.-,IDC Lab 103,2024-11-04,2024-11-11,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001408,SO-.YYYY.-,Chughtai Private Hospital 56,2024-11-04,2024-11-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001409,SO-.YYYY.-,Prime Tertiary Hospital 24,2024-11-05,2024-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001410,SO-.YYYY.-,Saleem Lab,2024-11-05,2024-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001411,SO-.YYYY.-,Metro Diagnostics,2024-11-05,2024-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001412,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 60,2024-11-05,2024-11-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001413,SO-.YYYY.-,Al-Razi Clinic 109,2024-11-08,2024-11-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001414,SO-.YYYY.-,Al-Razi Clinic 109,2024-11-08,2024-11-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001415,SO-.YYYY.-,Surgimed District Hospital 23,2024-11-09,2024-11-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001416,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2024-11-09,2024-11-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001417,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2024-11-09,2024-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001418,SO-.YYYY.-,Doctors General Hospital 73,2024-11-10,2024-11-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001419,SO-.YYYY.-,Surgimed General Hospital 58,2024-11-10,2024-11-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001420,SO-.YYYY.-,Specialized Healthcare & Medical Education,2024-11-10,2024-11-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001421,SO-.YYYY.-,City Care Tertiary Hospital 20,2024-11-10,2024-11-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001422,SO-.YYYY.-,Metro Diagnostics 108,2024-11-11,2024-11-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001423,SO-.YYYY.-,Allied Lab,2024-11-11,2024-11-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001424,SO-.YYYY.-,Jinnah Tertiary Hospital 15,2024-11-11,2024-11-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001425,SO-.YYYY.-,One Health Lab,2024-11-11,2024-11-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001426,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 46,2024-11-11,2024-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001427,SO-.YYYY.-,Prime Tertiary Hospital 24,2024-11-11,2024-11-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001428,SO-.YYYY.-,Shaukat Khanum District Hospital 45,2024-11-12,2024-11-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001429,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2024-11-13,2024-11-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001430,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 50,2024-11-16,2024-11-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001431,SO-.YYYY.-,Medix Clinic,2024-11-17,2024-11-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001432,SO-.YYYY.-,Sharif Medical General Hospital 03,2024-11-17,2024-11-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001433,SO-.YYYY.-,Islamabad Diagnostics 105,2024-11-17,2024-11-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001434,SO-.YYYY.-,Health First Clinic 111,2024-11-17,2024-11-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001435,SO-.YYYY.-,Lahore General District Hospital 69,2024-11-17,2024-11-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001436,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2024-11-17,2024-11-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001437,SO-.YYYY.-,Prime Tertiary Hospital 24,2024-11-17,2024-11-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001438,SO-.YYYY.-,Punjab Tertiary Hospital 37,2024-11-18,2024-11-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001439,SO-.YYYY.-,IDC Lab 103,2024-11-18,2024-11-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001440,SO-.YYYY.-,Specialized Healthcare & Medical Education,2024-11-19,2024-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001441,SO-.YYYY.-,Health First Clinic,2024-11-20,2024-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001442,SO-.YYYY.-,Services District Hospital 41,2024-11-20,2024-11-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001443,SO-.YYYY.-,City Lab,2024-11-21,2024-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001444,SO-.YYYY.-,Sir Ganga Ram General Hospital 38,2024-11-21,2024-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001445,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2024-11-21,2024-12-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001446,SO-.YYYY.-,Shalimar General Hospital 47,2024-11-23,2024-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001447,SO-.YYYY.-,Noor District Hospital 68,2024-11-23,2024-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001448,SO-.YYYY.-,Punjab AIDS Control Program,2024-11-24,2024-12-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001449,SO-.YYYY.-,Health First Clinic,2024-11-24,2024-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001450,SO-.YYYY.-,Allied Lab 114,2024-11-24,2024-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001451,SO-.YYYY.-,Central District Hospital 53,2024-11-24,2024-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001452,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2024-11-24,2024-11-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001453,SO-.YYYY.-,Agha Khan Lab Lahore 115,2024-11-25,2024-11-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001454,SO-.YYYY.-,IDC Lab,2024-11-25,2024-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001455,SO-.YYYY.-,Gulab Devi Tertiary Hospital 13,2024-11-26,2024-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001456,SO-.YYYY.-,Prime Tertiary Hospital 24,2024-11-27,2024-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001457,SO-.YYYY.-,Chughtai Tertiary Hospital 57,2024-11-27,2024-12-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001458,SO-.YYYY.-,Lahore Diagnostics 106,2024-11-28,2024-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001459,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2024-11-28,2024-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001460,SO-.YYYY.-,Doctors Private Hospital 29,2024-11-28,2024-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001461,SO-.YYYY.-,Services Specialized Hospital 77,2024-11-29,2024-12-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001462,SO-.YYYY.-,IDC Lab 103,2024-11-30,2024-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001463,SO-.YYYY.-,Excel Labs,2024-12-01,2024-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001464,SO-.YYYY.-,Al-Razi Clinic,2024-12-01,2024-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001465,SO-.YYYY.-,Rehman Diagnostics 118,2024-12-01,2024-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001466,SO-.YYYY.-,Services District Hospital 41,2024-12-01,2024-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001467,SO-.YYYY.-,Punjab Healthcare Commission,2024-12-01,2024-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001468,SO-.YYYY.-,Shaukat Khanum Lab,2024-12-02,2024-12-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001469,SO-.YYYY.-,Medicare Clinic 110,2024-12-02,2024-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001470,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2024-12-03,2024-12-05,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001471,SO-.YYYY.-,Directorate of Health Services Lahore,2024-12-03,2024-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001472,SO-.YYYY.-,Chughtai Private Hospital 56,2024-12-03,2024-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001473,SO-.YYYY.-,Doctors Tertiary Hospital 66,2024-12-04,2024-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001474,SO-.YYYY.-,Sharif Medical Tertiary Hospital 71,2024-12-04,2024-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001475,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2024-12-04,2024-12-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001476,SO-.YYYY.-,Mayo Teaching Hospital 05,2024-12-05,2024-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001477,SO-.YYYY.-,Excel Labs 104,2024-12-05,2024-12-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001478,SO-.YYYY.-,Shaukat Khanum Lab 102,2024-12-05,2024-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001479,SO-.YYYY.-,Medicare Clinic,2024-12-06,2024-12-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001480,SO-.YYYY.-,Chughtai Private Hospital 56,2024-12-07,2024-12-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001481,SO-.YYYY.-,Doctors Teaching Hospital 36,2024-12-08,2024-12-11,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001482,SO-.YYYY.-,Lahore General District Hospital 69,2024-12-08,2024-12-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001483,SO-.YYYY.-,Primary & Secondary Healthcare Dept,2024-12-08,2024-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001484,SO-.YYYY.-,Sharif Medical Tertiary Hospital 71,2024-12-09,2024-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001485,SO-.YYYY.-,Medicare Clinic 110,2024-12-10,2024-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001486,SO-.YYYY.-,City Lab,2024-12-11,2024-12-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001487,SO-.YYYY.-,Shaukat Khanum Lab,2024-12-11,2024-12-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001488,SO-.YYYY.-,Noor District Hospital 68,2024-12-12,2024-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001489,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2024-12-12,2024-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001490,SO-.YYYY.-,Lahore General District Hospital 69,2024-12-12,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001491,SO-.YYYY.-,Services Specialized Hospital 77,2024-12-13,2024-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001492,SO-.YYYY.-,Prime Teaching Hospital 14,2024-12-14,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001493,SO-.YYYY.-,Punjab General Hospital 59,2024-12-14,2024-12-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001494,SO-.YYYY.-,Primary & Secondary Healthcare Dept,2024-12-14,2024-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001495,SO-.YYYY.-,IDC Lab 103,2024-12-15,2024-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001496,SO-.YYYY.-,District Health Authority Lahore,2024-12-15,2024-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001497,SO-.YYYY.-,Children District Hospital 55,2024-12-15,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001498,SO-.YYYY.-,Medicare Clinic,2024-12-16,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001499,SO-.YYYY.-,Punjab Emergency Service (Rescue 1122),2024-12-16,2024-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001500,SO-.YYYY.-,Noor District Hospital 68,2024-12-16,2024-12-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001501,SO-.YYYY.-,Qamar Lab 120,2024-12-16,2024-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001502,SO-.YYYY.-,Ittefaq General Hospital 25,2024-12-16,2024-12-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001503,SO-.YYYY.-,Medicare Clinic,2024-12-16,2024-12-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001504,SO-.YYYY.-,Doctors General Hospital 73,2024-12-17,2024-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001505,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2024-12-18,2024-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001506,SO-.YYYY.-,Farooq General Hospital 70,2024-12-18,2024-12-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001507,SO-.YYYY.-,Chughtai Lab,2024-12-18,2024-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001508,SO-.YYYY.-,Al-Razi Clinic 109,2024-12-18,2024-12-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001509,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2024-12-19,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001510,SO-.YYYY.-,Children District Hospital 55,2024-12-19,2024-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001511,SO-.YYYY.-,City Care Tertiary Hospital 02,2024-12-19,2024-12-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001512,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2024-12-21,2024-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001513,SO-.YYYY.-,Chughtai Lab,2024-12-21,2024-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001514,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2024-12-21,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001515,SO-.YYYY.-,Allied Lab,2024-12-22,2025-01-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001516,SO-.YYYY.-,City Lab 107,2024-12-22,2024-12-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001517,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2024-12-23,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001518,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2024-12-23,2024-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001519,SO-.YYYY.-,Lahore Diagnostics,2024-12-23,2025-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001520,SO-.YYYY.-,Farooq General Hospital 70,2024-12-24,2025-01-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001521,SO-.YYYY.-,LifeLine Teaching Hospital 74,2024-12-25,2024-12-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-001522,SO-.YYYY.-,Metro Diagnostics,2024-12-25,2024-12-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-001523,SO-.YYYY.-,Central District Hospital 53,2024-12-26,2025-01-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-001524,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 72,2024-12-26,2025-01-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
