parent,parenttype,parentfield,item_code,qty,uom,warehouse,rate
SO-DEMO-001452,Sales Order,items,CNT-016,35,Nos,Central Warehouse - ENXI,2769
SO-DEMO-001453,Sales Order,items,SVC-INF,488,Kg,,671
SO-DEMO-001453,Sales Order,items,CNT-017,12,Nos,Central Warehouse - ENXI,2600
SO-DEMO-001454,Sales Order,items,SVC-TRN-011,395,Nos,,733
SO-DEMO-001454,Sales Order,items,CNT-013,42,Nos,Central Warehouse - ENXI,1499
SO-DEMO-001455,Sales Order,items,SVC-JAN-003,952,Nos,,281
SO-DEMO-001456,Sales Order,items,SVC-TRN-009,490,Nos,,207
SO-DEMO-001457,Sales Order,items,SVC-TRN-009,66,Nos,,719
SO-DEMO-001457,Sales Order,items,CNT-020,38,Nos,Central Warehouse - ENXI,3809
SO-DEMO-001458,Sales Order,items,SVC-JAN-006,1460,Nos,,302
SO-DEMO-001459,Sales Order,items,SVC-GEN,1518,Kg,,699
SO-DEMO-001460,Sales Order,items,SVC-CHEM,552,Kg,,532
SO-DEMO-001460,Sales Order,items,CNT-018,37,Nos,Central Warehouse - ENXI,4712
SO-DEMO-001461,Sales Order,items,SVC-TRN-009,1906,Nos,,569
SO-DEMO-001462,Sales Order,items,SVC-TRN-011,498,Nos,,641
SO-DEMO-001463,Sales Order,items,SVC-JAN-004,350,Nos,,231
SO-DEMO-001463,Sales Order,items,CNT-015,10,Nos,Central Warehouse - ENXI,4412
SO-DEMO-001464,Sales Order,items,SVC-GEN,1941,Kg,,665
SO-DEMO-001465,Sales Order,items,SVC-SHRP,1495,Kg,,448
SO-DEMO-001466,Sales Order,items,SVC-JAN-004,1607,Nos,,273
SO-DEMO-001467,Sales Order,items,SVC-JAN-004,508,Nos,,424
SO-DEMO-001468,Sales Order,items,SVC-TRN-007,686,Nos,,264
SO-DEMO-001469,Sales Order,items,SVC-PATH,1208,Kg,,361
SO-DEMO-001470,Sales Order,items,SVC-JAN-006,1656,Nos,,346
SO-DEMO-001470,Sales Order,items,BIO-00059,2,Nos,Central Warehouse - ENXI,2564271
SO-DEMO-001471,Sales Order,items,SVC-GEN,1938,Kg,,437
SO-DEMO-001471,Sales Order,items,CNT-020,22,Nos,Central Warehouse - ENXI,4935
SO-DEMO-001472,Sales Order,items,SVC-GEN,1032,Kg,,540
SO-DEMO-001472,Sales Order,items,SPR-052,3,Nos,Central Warehouse - ENXI,3364062
SO-DEMO-001473,Sales Order,items,SVC-SHRP,1697,Kg,,798
SO-DEMO-001474,Sales Order,items,SVC-CYTO,1913,Kg,,457
SO-DEMO-001474,Sales Order,items,CLN-033,1,Nos,Central Warehouse - ENXI,1989762
SO-DEMO-001475,Sales Order,items,SVC-JAN-006,869,Nos,,647
SO-DEMO-001475,Sales Order,items,CNT-017,25,Nos,Central Warehouse - ENXI,2639
SO-DEMO-001476,Sales Order,items,SVC-CHEM,1877,Kg,,552
SO-DEMO-001476,Sales Order,items,CNT-018,36,Nos,Central Warehouse - ENXI,2689
SO-DEMO-001477,Sales Order,items,SVC-TRN-009,328,Nos,,199
SO-DEMO-001478,Sales Order,items,SVC-SHRP,269,Kg,,763
SO-DEMO-001479,Sales Order,items,SVC-CHEM,1694,Kg,,663
SO-DEMO-001479,Sales Order,items,CNT-017,2,Nos,Central Warehouse - ENXI,1496297
SO-DEMO-001480,Sales Order,items,SVC-INF,1429,Kg,,659
SO-DEMO-001481,Sales Order,items,SVC-JAN-006,423,Nos,,576
SO-DEMO-001481,Sales Order,items,CNT-017,30,Nos,Central Warehouse - ENXI,4413
SO-DEMO-001482,Sales Order,items,SVC-INF,963,Kg,,724
SO-DEMO-001483,Sales Order,items,SVC-PHRM,1293,Kg,,666
SO-DEMO-001483,Sales Order,items,CNT-019,28,Nos,Central Warehouse - ENXI,3533
SO-DEMO-001483,Sales Order,items,SPR-048,3,Nos,Central Warehouse - ENXI,3035649
SO-DEMO-001484,Sales Order,items,SVC-JAN-003,1287,Nos,,319
SO-DEMO-001485,Sales Order,items,SVC-TRN-011,414,Nos,,682
SO-DEMO-001486,Sales Order,items,SVC-TRN-009,607,Nos,,600
SO-DEMO-001487,Sales Order,items,SVC-TRN-009,88,Nos,,520
SO-DEMO-001488,Sales Order,items,SVC-JAN-003,505,Nos,,592
SO-DEMO-001489,Sales Order,items,SVC-GEN,1997,Kg,,294
SO-DEMO-001490,Sales Order,items,SVC-PATH,1047,Kg,,564
SO-DEMO-001491,Sales Order,items,SVC-CYTO,787,Kg,,757
SO-DEMO-001492,Sales Order,items,SVC-PHRM,302,Kg,,491
SO-DEMO-001493,Sales Order,items,SVC-JAN-002,542,Nos,,223
SO-DEMO-001494,Sales Order,items,SVC-JAN-005,1980,Nos,,524
SO-DEMO-001495,Sales Order,items,SVC-JAN-001,751,Nos,,426
SO-DEMO-001496,Sales Order,items,SVC-JAN-006,1143,Nos,,486
SO-DEMO-001497,Sales Order,items,SVC-CHEM,536,Kg,,298
SO-DEMO-001498,Sales Order,items,SVC-JAN-005,1045,Nos,,762
SO-DEMO-001499,Sales Order,items,SVC-JAN-006,140,Nos,,309
SO-DEMO-001500,Sales Order,items,SVC-CYTO,890,Kg,,321
SO-DEMO-001500,Sales Order,items,CNT-016,33,Nos,Central Warehouse - ENXI,515
SO-DEMO-001501,Sales Order,items,SVC-JAN-006,1702,Nos,,757
SO-DEMO-001502,Sales Order,items,SVC-TRN-009,1525,Nos,,401
SO-DEMO-001503,Sales Order,items,SVC-JAN-004,135,Nos,,680
SO-DEMO-001504,Sales Order,items,SVC-PATH,301,Kg,,622
SO-DEMO-001504,Sales Order,items,CNT-018,11,Nos,Central Warehouse - ENXI,658
SO-DEMO-001504,Sales Order,items,CLN-034,3,Nos,Central Warehouse - ENXI,2992918
SO-DEMO-001505,Sales Order,items,SVC-PHRM,947,Kg,,186
SO-DEMO-001506,Sales Order,items,SVC-TRN-009,1162,Nos,,592
SO-DEMO-001507,Sales Order,items,SVC-JAN-006,1901,Nos,,309
SO-DEMO-001507,Sales Order,items,CNT-017,42,Nos,Central Warehouse - ENXI,2436
SO-DEMO-001508,Sales Order,items,SVC-JAN-001,772,Nos,,352
SO-DEMO-001509,Sales Order,items,SVC-TRN-010,1267,Nos,,567
SO-DEMO-001509,Sales Order,items,CNT-012,34,Nos,Central Warehouse - ENXI,1549
SO-DEMO-001510,Sales Order,items,SVC-CYTO,522,Kg,,503
SO-DEMO-001511,Sales Order,items,SVC-CYTO,146,Kg,,768
SO-DEMO-001512,Sales Order,items,SVC-JAN-001,935,Nos,,564
SO-DEMO-001513,Sales Order,items,SVC-TRN-007,954,Nos,,214
SO-DEMO-001514,Sales Order,items,SVC-PATH,1922,Kg,,617
SO-DEMO-001515,Sales Order,items,SVC-JAN-005,1198,Nos,,307
SO-DEMO-001515,Sales Order,items,PPE-023,2,Nos,Central Warehouse - ENXI,911160
SO-DEMO-001516,Sales Order,items,SVC-JAN-002,1499,Nos,,219
SO-DEMO-001516,Sales Order,items,CNT-020,38,Nos,Central Warehouse - ENXI,3697
SO-DEMO-001517,Sales Order,items,SVC-CHEM,451,Kg,,320
SO-DEMO-001517,Sales Order,items,CNT-014,25,Nos,Central Warehouse - ENXI,1803
SO-DEMO-001518,Sales Order,items,SVC-TRN-009,1667,Nos,,709
SO-DEMO-001519,Sales Order,items,SVC-JAN-003,857,Nos,,476
SO-DEMO-001520,Sales Order,items,SVC-CYTO,420,Kg,,533
SO-DEMO-001521,Sales Order,items,SVC-TRN-010,249,Nos,,695
SO-DEMO-001522,Sales Order,items,SVC-JAN-006,1936,Nos,,610
SO-DEMO-001522,Sales Order,items,CNT-012,48,Nos,Central Warehouse - ENXI,3269
SO-DEMO-001523,Sales Order,items,SVC-PHRM,1463,Kg,,757
SO-DEMO-001523,Sales Order,items,CNT-018,37,Nos,Central Warehouse - ENXI,2965
SO-DEMO-001524,Sales Order,items,SVC-JAN-002,832,Nos,,287
SO-DEMO-001524,Sales Order,items,CNT-013,21,Nos,Central Warehouse - ENXI,4778
SO-DEMO-001525,Sales Order,items,SVC-PATH,1891,Kg,,249
SO-DEMO-001525,Sales Order,items,CNT-019,15,Nos,Central Warehouse - ENXI,4937
SO-DEMO-001526,Sales Order,items,SVC-INF,1090,Kg,,643
SO-DEMO-001527,Sales Order,items,SVC-PATH,1549,Kg,,736
SO-DEMO-001527,Sales Order,items,CNT-018,47,Nos,Central Warehouse - ENXI,4458
SO-DEMO-001528,Sales Order,items,SVC-JAN-006,345,Nos,,768
SO-DEMO-001529,Sales Order,items,SVC-TRN-007,429,Nos,,246
SO-DEMO-001529,Sales Order,items,SPR-046,3,Nos,Central Warehouse - ENXI,2314871
SO-DEMO-001530,Sales Order,items,SVC-JAN-003,260,Nos,,663
SO-DEMO-001531,Sales Order,items,SVC-JAN-006,1780,Nos,,454
SO-DEMO-001532,Sales Order,items,SVC-TRN-008,661,Nos,,261
SO-DEMO-001532,Sales Order,items,CNT-014,2,Nos,Central Warehouse - ENXI,3161191
SO-DEMO-001533,Sales Order,items,SVC-JAN-006,1656,Nos,,406
SO-DEMO-001534,Sales Order,items,SVC-JAN-001,661,Nos,,283
SO-DEMO-001535,Sales Order,items,SVC-TRN-008,1448,Nos,,204
SO-DEMO-001535,Sales Order,items,CNT-013,28,Nos,Central Warehouse - ENXI,1317
SO-DEMO-001536,Sales Order,items,SVC-TRN-008,72,Nos,,623
SO-DEMO-001536,Sales Order,items,CNT-013,26,Nos,Central Warehouse - ENXI,2520
SO-DEMO-001536,Sales Order,items,PPE-027,3,Nos,Central Warehouse - ENXI,1819220
SO-DEMO-001537,Sales Order,items,SVC-GEN,872,Kg,,153
SO-DEMO-001537,Sales Order,items,CNT-013,32,Nos,Central Warehouse - ENXI,705
SO-DEMO-001538,Sales Order,items,SVC-TRN-010,71,Nos,,294
SO-DEMO-001539,Sales Order,items,SVC-TRN-011,522,Nos,,665
SO-DEMO-001540,Sales Order,items,SVC-JAN-005,968,Nos,,395
SO-DEMO-001541,Sales Order,items,SVC-JAN-004,1930,Nos,,409
SO-DEMO-001542,Sales Order,items,SVC-GEN,1554,Kg,,233
SO-DEMO-001543,Sales Order,items,SVC-JAN-001,437,Nos,,238
SO-DEMO-001544,Sales Order,items,SVC-INF,1958,Kg,,375
SO-DEMO-001545,Sales Order,items,SVC-TRN-009,216,Nos,,647
SO-DEMO-001546,Sales Order,items,SVC-TRN-008,1908,Nos,,208
SO-DEMO-001547,Sales Order,items,SVC-INF,725,Kg,,245
SO-DEMO-001548,Sales Order,items,SVC-JAN-004,477,Nos,,394
SO-DEMO-001549,Sales Order,items,SVC-TRN-008,1614,Nos,,563
SO-DEMO-001550,Sales Order,items,SVC-JAN-006,623,Nos,,379
SO-DEMO-001551,Sales Order,items,SVC-SHRP,1358,Kg,,633
SO-DEMO-001551,Sales Order,items,PPE-026,1,Nos,Central Warehouse - ENXI,1258121
SO-DEMO-001552,Sales Order,items,SVC-JAN-004,1918,Nos,,661
SO-DEMO-001553,Sales Order,items,SVC-JAN-003,1161,Nos,,437
SO-DEMO-001554,Sales Order,items,SVC-CYTO,1777,Kg,,269
SO-DEMO-001555,Sales Order,items,SVC-JAN-003,382,Nos,,645
SO-DEMO-001555,Sales Order,items,CNT-017,42,Nos,Central Warehouse - ENXI,2948
SO-DEMO-001556,Sales Order,items,SVC-PHRM,154,Kg,,645
SO-DEMO-001557,Sales Order,items,SVC-JAN-005,643,Nos,,509
SO-DEMO-001558,Sales Order,items,SVC-JAN-006,1449,Nos,,740
SO-DEMO-001558,Sales Order,items,CNT-020,26,Nos,Central Warehouse - ENXI,2698
SO-DEMO-001559,Sales Order,items,SVC-INF,1296,Kg,,669
SO-DEMO-001559,Sales Order,items,CNT-018,38,Nos,Central Warehouse - ENXI,3357
SO-DEMO-001560,Sales Order,items,SVC-GEN,1938,Kg,,567
SO-DEMO-001560,Sales Order,items,CNT-020,13,Nos,Central Warehouse - ENXI,3856
SO-DEMO-001561,Sales Order,items,SVC-TRN-008,1858,Nos,,601
SO-DEMO-001562,Sales Order,items,SVC-CYTO,1216,Kg,,728
SO-DEMO-001563,Sales Order,items,SVC-TRN-008,1256,Nos,,338
SO-DEMO-001564,Sales Order,items,SVC-PATH,1988,Kg,,598
SO-DEMO-001565,Sales Order,items,SVC-TRN-007,403,Nos,,341
SO-DEMO-001565,Sales Order,items,SPR-046,3,Nos,Central Warehouse - ENXI,854329
SO-DEMO-001566,Sales Order,items,SVC-JAN-001,444,Nos,,397
SO-DEMO-001566,Sales Order,items,CNT-014,18,Nos,Central Warehouse - ENXI,2382
SO-DEMO-001567,Sales Order,items,SVC-INF,1759,Kg,,536
SO-DEMO-001568,Sales Order,items,SVC-JAN-006,1303,Nos,,502
SO-DEMO-001569,Sales Order,items,SVC-JAN-004,1644,Nos,,293
SO-DEMO-001569,Sales Order,items,SPR-044,2,Nos,Central Warehouse - ENXI,1166867
SO-DEMO-001570,Sales Order,items,SVC-PATH,1658,Kg,,541
SO-DEMO-001571,Sales Order,items,SVC-TRN-009,1647,Nos,,498
SO-DEMO-001571,Sales Order,items,CNT-013,42,Nos,Central Warehouse - ENXI,4762
SO-DEMO-001572,Sales Order,items,SVC-JAN-005,686,Nos,,296
SO-DEMO-001572,Sales Order,items,PPE-027,2,Nos,Central Warehouse - ENXI,1870491
SO-DEMO-001573,Sales Order,items,SVC-JAN-004,1689,Nos,,180
SO-DEMO-001574,Sales Order,items,SVC-TRN-008,1164,Nos,,556
SO-DEMO-001574,Sales Order,items,CNT-014,7,Nos,Central Warehouse - ENXI,2373
SO-DEMO-001575,Sales Order,items,SVC-JAN-001,1868,Nos,,226
SO-DEMO-001575,Sales Order,items,CNT-017,3,Nos,Central Warehouse - ENXI,3157659
SO-DEMO-001576,Sales Order,items,SVC-TRN-007,1939,Nos,,363
SO-DEMO-001577,Sales Order,items,SVC-TRN-010,1640,Nos,,645
SO-DEMO-001577,Sales Order,items,CNT-020,36,Nos,Central Warehouse - ENXI,2162
SO-DEMO-001578,Sales Order,items,SVC-JAN-003,1212,Nos,,520
SO-DEMO-001579,Sales Order,items,SVC-JAN-006,684,Nos,,457
SO-DEMO-001579,Sales Order,items,CNT-012,20,Nos,Central Warehouse - ENXI,2094
SO-DEMO-001580,Sales Order,items,SVC-INF,89,Kg,,481
SO-DEMO-001580,Sales Order,items,CNT-012,16,Nos,Central Warehouse - ENXI,4817
SO-DEMO-001581,Sales Order,items,SVC-CHEM,1973,Kg,,171
SO-DEMO-001581,Sales Order,items,CNT-014,50,Nos,Central Warehouse - ENXI,529
SO-DEMO-001581,Sales Order,items,SPR-043,2,Nos,Central Warehouse - ENXI,1398046
SO-DEMO-001582,Sales Order,items,SVC-JAN-006,614,Nos,,692
SO-DEMO-001583,Sales Order,items,SVC-JAN-006,900,Nos,,284
SO-DEMO-001584,Sales Order,items,SVC-JAN-005,400,Nos,,565
SO-DEMO-001585,Sales Order,items,SVC-PATH,520,Kg,,557
SO-DEMO-001585,Sales Order,items,CNT-020,26,Nos,Central Warehouse - ENXI,2894
SO-DEMO-001586,Sales Order,items,SVC-JAN-005,1089,Nos,,655
SO-DEMO-001586,Sales Order,items,CNT-015,49,Nos,Central Warehouse - ENXI,2270
SO-DEMO-001587,Sales Order,items,SVC-SHRP,1820,Kg,,415
SO-DEMO-001588,Sales Order,items,SVC-JAN-006,1044,Nos,,227
SO-DEMO-001588,Sales Order,items,CNT-020,26,Nos,Central Warehouse - ENXI,4597
SO-DEMO-001589,Sales Order,items,SVC-JAN-005,140,Nos,,259
SO-DEMO-001590,Sales Order,items,SVC-INF,1314,Kg,,282
SO-DEMO-001591,Sales Order,items,SVC-CHEM,1175,Kg,,511
SO-DEMO-001591,Sales Order,items,CNT-015,50,Nos,Central Warehouse - ENXI,1723
SO-DEMO-001592,Sales Order,items,SVC-CYTO,1594,Kg,,638
SO-DEMO-001593,Sales Order,items,SVC-JAN-005,1922,Nos,,480
SO-DEMO-001593,Sales Order,items,PPE-025,3,Nos,Central Warehouse - ENXI,2859203
SO-DEMO-001594,Sales Order,items,SVC-GEN,89,Kg,,627
SO-DEMO-001595,Sales Order,items,SVC-JAN-003,1923,Nos,,337
SO-DEMO-001595,Sales Order,items,CNT-019,20,Nos,Central Warehouse - ENXI,3875
SO-DEMO-001596,Sales Order,items,SVC-SHRP,1109,Kg,,708
SO-DEMO-001596,Sales Order,items,CNT-013,16,Nos,Central Warehouse - ENXI,2960
SO-DEMO-001597,Sales Order,items,SVC-JAN-001,1605,Nos,,594
SO-DEMO-001598,Sales Order,items,SVC-JAN-003,441,Nos,,800
SO-DEMO-001599,Sales Order,items,SVC-TRN-008,1112,Nos,,657
SO-DEMO-001599,Sales Order,items,CNT-018,28,Nos,Central Warehouse - ENXI,4403
SO-DEMO-001600,Sales Order,items,SVC-JAN-001,1881,Nos,,680
SO-DEMO-001601,Sales Order,items,SVC-PATH,1612,Kg,,381
SO-DEMO-001601,Sales Order,items,CNT-020,46,Nos,Central Warehouse - ENXI,653
SO-DEMO-001602,Sales Order,items,SVC-TRN-007,153,Nos,,791
SO-DEMO-001602,Sales Order,items,CNT-012,41,Nos,Central Warehouse - ENXI,2851
SO-DEMO-001602,Sales Order,items,CNT-016,2,Nos,Central Warehouse - ENXI,3081825
SO-DEMO-001603,Sales Order,items,SVC-TRN-009,900,Nos,,280
SO-DEMO-001603,Sales Order,items,CNT-014,30,Nos,Central Warehouse - ENXI,3628
SO-DEMO-001604,Sales Order,items,SVC-JAN-002,1266,Nos,,307
SO-DEMO-001605,Sales Order,items,SVC-SHRP,1520,Kg,,424
SO-DEMO-001606,Sales Order,items,SVC-CHEM,1005,Kg,,397
SO-DEMO-001606,Sales Order,items,CNT-013,34,Nos,Central Warehouse - ENXI,2010
SO-DEMO-001607,Sales Order,items,SVC-JAN-002,1056,Nos,,486
SO-DEMO-001608,Sales Order,items,SVC-TRN-010,594,Nos,,278
SO-DEMO-001609,Sales Order,items,SVC-TRN-010,1559,Nos,,429
SO-DEMO-001610,Sales Order,items,SVC-JAN-001,1758,Nos,,480
SO-DEMO-001611,Sales Order,items,SVC-SHRP,772,Kg,,405
SO-DEMO-001611,Sales Order,items,PPE-022,1,Nos,Central Warehouse - ENXI,1958903
SO-DEMO-001612,Sales Order,items,SVC-TRN-008,1542,Nos,,391
SO-DEMO-001612,Sales Order,items,BIO-00058,1,Nos,Central Warehouse - ENXI,750832
SO-DEMO-001613,Sales Order,items,SVC-PATH,935,Kg,,457
SO-DEMO-001614,Sales Order,items,SVC-TRN-008,1080,Nos,,650
SO-DEMO-001614,Sales Order,items,CNT-017,25,Nos,Central Warehouse - ENXI,2628
SO-DEMO-001615,Sales Order,items,SVC-GEN,1363,Kg,,404
SO-DEMO-001615,Sales Order,items,CNT-019,43,Nos,Central Warehouse - ENXI,1676
SO-DEMO-001616,Sales Order,items,SVC-TRN-008,1996,Nos,,522
SO-DEMO-001617,Sales Order,items,SVC-JAN-003,523,Nos,,738
SO-DEMO-001617,Sales Order,items,CLN-032,1,Nos,Central Warehouse - ENXI,3251023
SO-DEMO-001618,Sales Order,items,SVC-GEN,1101,Kg,,630
SO-DEMO-001619,Sales Order,items,SVC-TRN-010,251,Nos,,376
SO-DEMO-001619,Sales Order,items,CNT-019,19,Nos,Central Warehouse - ENXI,2771
SO-DEMO-001620,Sales Order,items,SVC-JAN-001,916,Nos,,467
SO-DEMO-001620,Sales Order,items,CNT-014,14,Nos,Central Warehouse - ENXI,2901
SO-DEMO-001621,Sales Order,items,SVC-TRN-011,816,Nos,,345
SO-DEMO-001622,Sales Order,items,SVC-JAN-005,141,Nos,,481
SO-DEMO-001623,Sales Order,items,SVC-JAN-004,246,Nos,,179
SO-DEMO-001623,Sales Order,items,CLN-034,2,Nos,Central Warehouse - ENXI,2391106
SO-DEMO-001624,Sales Order,items,SVC-JAN-002,1348,Nos,,203
SO-DEMO-001624,Sales Order,items,CNT-014,46,Nos,Central Warehouse - ENXI,2950
SO-DEMO-001625,Sales Order,items,SVC-SHRP,1265,Kg,,785
SO-DEMO-001625,Sales Order,items,CNT-017,10,Nos,Central Warehouse - ENXI,1578
SO-DEMO-001626,Sales Order,items,SVC-SHRP,1250,Kg,,243
SO-DEMO-001627,Sales Order,items,SVC-JAN-001,1543,Nos,,467
SO-DEMO-001628,Sales Order,items,SVC-PHRM,732,Kg,,659
SO-DEMO-001629,Sales Order,items,SVC-TRN-007,1683,Nos,,386
SO-DEMO-001629,Sales Order,items,CNT-020,45,Nos,Central Warehouse - ENXI,1576
SO-DEMO-001630,Sales Order,items,SVC-TRN-007,296,Nos,,570
SO-DEMO-001630,Sales Order,items,CNT-013,47,Nos,Central Warehouse - ENXI,4894
SO-DEMO-001631,Sales Order,items,SVC-CHEM,68,Kg,,150
SO-DEMO-001632,Sales Order,items,SVC-CHEM,162,Kg,,471
SO-DEMO-001633,Sales Order,items,SVC-TRN-007,1269,Nos,,606
SO-DEMO-001633,Sales Order,items,PPE-024,3,Nos,Central Warehouse - ENXI,1055012
SO-DEMO-001634,Sales Order,items,SVC-PATH,1576,Kg,,757
SO-DEMO-001634,Sales Order,items,CNT-012,10,Nos,Central Warehouse - ENXI,2830
SO-DEMO-001635,Sales Order,items,SVC-PATH,1550,Kg,,371
SO-DEMO-001636,Sales Order,items,SVC-TRN-011,1266,Nos,,362
SO-DEMO-001636,Sales Order,items,CNT-018,47,Nos,Central Warehouse - ENXI,1438
SO-DEMO-001637,Sales Order,items,SVC-PHRM,884,Kg,,670
SO-DEMO-001638,Sales Order,items,SVC-JAN-005,1959,Nos,,580
SO-DEMO-001638,Sales Order,items,CLN-034,3,Nos,Central Warehouse - ENXI,297574
SO-DEMO-001639,Sales Order,items,SVC-TRN-011,1148,Nos,,314
SO-DEMO-001640,Sales Order,items,SVC-CHEM,1513,Kg,,649
SO-DEMO-001640,Sales Order,items,CNT-012,45,Nos,Central Warehouse - ENXI,1419
SO-DEMO-001641,Sales Order,items,SVC-CYTO,988,Kg,,365
SO-DEMO-001642,Sales Order,items,SVC-INF,1142,Kg,,377
SO-DEMO-001642,Sales Order,items,CNT-018,43,Nos,Central Warehouse - ENXI,4132
SO-DEMO-001643,Sales Order,items,SVC-JAN-005,631,Nos,,772
SO-DEMO-001644,Sales Order,items,SVC-TRN-009,589,Nos,,727
SO-DEMO-001644,Sales Order,items,CNT-018,29,Nos,Central Warehouse - ENXI,4815
SO-DEMO-001645,Sales Order,items,SVC-SHRP,1828,Kg,,724
SO-DEMO-001646,Sales Order,items,SVC-JAN-003,775,Nos,,591
SO-DEMO-001646,Sales Order,items,CNT-017,30,Nos,Central Warehouse - ENXI,2197
SO-DEMO-001647,Sales Order,items,SVC-TRN-010,149,Nos,,790
SO-DEMO-001648,Sales Order,items,SVC-CHEM,765,Kg,,691
SO-DEMO-001649,Sales Order,items,SVC-JAN-001,1628,Nos,,630
SO-DEMO-001650,Sales Order,items,SVC-PHRM,825,Kg,,657
SO-DEMO-001651,Sales Order,items,SVC-JAN-005,629,Nos,,710
SO-DEMO-001652,Sales Order,items,SVC-PATH,333,Kg,,533
SO-DEMO-001653,Sales Order,items,SVC-JAN-004,655,Nos,,754
SO-DEMO-001654,Sales Order,items,SVC-TRN-011,1776,Nos,,363
SO-DEMO-001655,Sales Order,items,SVC-TRN-010,1029,Nos,,288
SO-DEMO-001655,Sales Order,items,PPE-025,1,Nos,Central Warehouse - ENXI,998079
SO-DEMO-001656,Sales Order,items,SVC-JAN-001,1631,Nos,,210
SO-DEMO-001656,Sales Order,items,CNT-013,23,Nos,Central Warehouse - ENXI,2330
SO-DEMO-001657,Sales Order,items,SVC-INF,1057,Kg,,434
SO-DEMO-001657,Sales Order,items,CNT-018,25,Nos,Central Warehouse - ENXI,2723
SO-DEMO-001658,Sales Order,items,SVC-TRN-009,1469,Nos,,349
SO-DEMO-001659,Sales Order,items,SVC-JAN-004,367,Nos,,613
SO-DEMO-001660,Sales Order,items,SVC-CHEM,561,Kg,,188
SO-DEMO-001660,Sales Order,items,CNT-016,7,Nos,Central Warehouse - ENXI,3549
SO-DEMO-001661,Sales Order,items,SVC-GEN,786,Kg,,230
SO-DEMO-001662,Sales Order,items,SVC-TRN-010,1792,Nos,,794
SO-DEMO-001662,Sales Order,items,CNT-020,5,Nos,Central Warehouse - ENXI,3259
SO-DEMO-001662,Sales Order,items,CLN-037,2,Nos,Central Warehouse - ENXI,332219
SO-DEMO-001663,Sales Order,items,SVC-CHEM,1049,Kg,,689
SO-DEMO-001664,Sales Order,items,SVC-PATH,1245,Kg,,720
SO-DEMO-001665,Sales Order,items,SVC-TRN-009,850,Nos,,776
SO-DEMO-001666,Sales Order,items,SVC-CHEM,80,Kg,,298
SO-DEMO-001666,Sales Order,items,CNT-016,49,Nos,Central Warehouse - ENXI,1722
SO-DEMO-001667,Sales Order,items,SVC-JAN-001,1828,Nos,,622
SO-DEMO-001667,Sales Order,items,CNT-013,24,Nos,Central Warehouse - ENXI,3506
SO-DEMO-001667,Sales Order,items,CNT-016,1,Nos,Central Warehouse - ENXI,2385620
SO-DEMO-001668,Sales Order,items,SVC-JAN-006,1440,Nos,,539
SO-DEMO-001669,Sales Order,items,SVC-JAN-001,1421,Nos,,737
SO-DEMO-001670,Sales Order,items,SVC-SHRP,1838,Kg,,663
SO-DEMO-001671,Sales Order,items,SVC-CHEM,1552,Kg,,472
SO-DEMO-001672,Sales Order,items,SVC-TRN-007,1197,Nos,,715
SO-DEMO-001673,Sales Order,items,SVC-JAN-002,210,Nos,,437
SO-DEMO-001673,Sales Order,items,CNT-013,38,Nos,Central Warehouse - ENXI,1349
SO-DEMO-001674,Sales Order,items,SVC-JAN-004,1937,Nos,,237
SO-DEMO-001675,Sales Order,items,SVC-TRN-008,1839,Nos,,751
SO-DEMO-001676,Sales Order,items,SVC-JAN-005,898,Nos,,151
SO-DEMO-001677,Sales Order,items,SVC-TRN-008,254,Nos,,453
SO-DEMO-001678,Sales Order,items,SVC-CYTO,264,Kg,,418
SO-DEMO-001679,Sales Order,items,SVC-TRN-009,306,Nos,,306
SO-DEMO-001680,Sales Order,items,SVC-PATH,981,Kg,,424
SO-DEMO-001680,Sales Order,items,CNT-015,33,Nos,Central Warehouse - ENXI,2675
SO-DEMO-001681,Sales Order,items,SVC-JAN-001,555,Nos,,773
SO-DEMO-001681,Sales Order,items,CNT-015,30,Nos,Central Warehouse - ENXI,2866
SO-DEMO-001681,Sales Order,items,SPR-052,2,Nos,Central Warehouse - ENXI,1410218
SO-DEMO-001682,Sales Order,items,SVC-INF,509,Kg,,321
SO-DEMO-001683,Sales Order,items,SVC-TRN-011,143,Nos,,506
SO-DEMO-001684,Sales Order,items,SVC-SHRP,104,Kg,,696
SO-DEMO-001685,Sales Order,items,SVC-GEN,709,Kg,,381
SO-DEMO-001686,Sales Order,items,SVC-JAN-002,952,Nos,,447
SO-DEMO-001687,Sales Order,items,SVC-TRN-010,1260,Nos,,428
SO-DEMO-001688,Sales Order,items,SVC-JAN-006,1705,Nos,,259
SO-DEMO-001688,Sales Order,items,CNT-012,34,Nos,Central Warehouse - ENXI,4338
SO-DEMO-001688,Sales Order,items,CNT-016,2,Nos,Central Warehouse - ENXI,2189633
SO-DEMO-001689,Sales Order,items,SVC-JAN-004,1225,Nos,,467
SO-DEMO-001690,Sales Order,items,SVC-PHRM,276,Kg,,225
SO-DEMO-001691,Sales Order,items,SVC-JAN-002,1311,Nos,,174
SO-DEMO-001691,Sales Order,items,CNT-013,22,Nos,Central Warehouse - ENXI,2847
SO-DEMO-001692,Sales Order,items,SVC-TRN-007,966,Nos,,436
SO-DEMO-001692,Sales Order,items,CNT-015,47,Nos,Central Warehouse - ENXI,4751
SO-DEMO-001693,Sales Order,items,SVC-JAN-005,1975,Nos,,315
